timestamp : 0, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 163800, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 1, ask : 9998, ask_amt : -1, 
timestamp : 163800, symbol : STARFRUIT, alpha : 69, mid : 4967.0, bid : 4964, bid_amt : 26, ask : 4970, ask_amt : -26,
timestamp : 163900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 163900, symbol : STARFRUIT, alpha : 69, mid : 4966.5, bid : 4963, bid_amt : 24, ask : 4970, ask_amt : -24,
timestamp : 164000, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 2, ask : 9998, ask_amt : -1, 
timestamp : 164000, symbol : STARFRUIT, alpha : 69, mid : 4966.0, bid : 4963, bid_amt : 10, ask : 4969, ask_amt : -31,
timestamp : 164100, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -8, 
timestamp : 164100, symbol : STARFRUIT, alpha : 69, mid : 4966.5, bid : 4964, bid_amt : 2, ask : 4969, ask_amt : -2,
timestamp : 164200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 164200, symbol : STARFRUIT, alpha : 69, mid : 4966.0, bid : 4963, bid_amt : 25, ask : 4969, ask_amt : -1,
timestamp : 164300, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 7, ask : 10004, ask_amt : -1, 
timestamp : 164300, symbol : STARFRUIT, alpha : 69, mid : 4966.5, bid : 4964, bid_amt : 2, ask : 4969, ask_amt : -1,
timestamp : 164400, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 7, ask : 10004, ask_amt : -2, 
timestamp : 164400, symbol : STARFRUIT, alpha : 69, mid : 4966.5, bid : 4963, bid_amt : 26, ask : 4970, ask_amt : -26,
timestamp : 164500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 164500, symbol : STARFRUIT, alpha : 69, mid : 4966.0, bid : 4963, bid_amt : 1, ask : 4969, ask_amt : -27,
timestamp : 164600, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 1, ask : 9998, ask_amt : -1, 
timestamp : 164600, symbol : STARFRUIT, alpha : 69, mid : 4968.5, bid : 4968, bid_amt : 1, ask : 4969, ask_amt : -23,
timestamp : 164700, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 5, ask : 10004, ask_amt : -2, 
timestamp : 164700, symbol : STARFRUIT, alpha : 69, mid : 4966.0, bid : 4963, bid_amt : 2, ask : 4969, ask_amt : -26,
timestamp : 164800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 164800, symbol : STARFRUIT, alpha : 69, mid : 4966.0, bid : 4963, bid_amt : 2, ask : 4969, ask_amt : -23,
timestamp : 164900, symbol : AMETHYSTS, alpha : 69, mid : 9998.0, bid : 9996, bid_amt : 1, ask : 10000, ask_amt : -5, 
timestamp : 164900, symbol : STARFRUIT, alpha : 69, mid : 4964.5, bid : 4963, bid_amt : 29, ask : 4966, ask_amt : -5,
timestamp : 165000, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -8, 
timestamp : 165000, symbol : STARFRUIT, alpha : 69, mid : 4969.0, bid : 4968, bid_amt : 1, ask : 4970, ask_amt : -25,
timestamp : 165100, symbol : AMETHYSTS, alpha : 69, mid : 10001.5, bid : 9998, bid_amt : 6, ask : 10005, ask_amt : -30, 
timestamp : 165100, symbol : STARFRUIT, alpha : 69, mid : 4968.5, bid : 4968, bid_amt : 1, ask : 4969, ask_amt : -30,
timestamp : 165200, symbol : AMETHYSTS, alpha : 69, mid : 9997.5, bid : 9995, bid_amt : 21, ask : 10000, ask_amt : -6, 
timestamp : 165200, symbol : STARFRUIT, alpha : 69, mid : 4964.5, bid : 4963, bid_amt : 21, ask : 4966, ask_amt : -6,
timestamp : 165300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 22, ask : 10005, ask_amt : -22, 
timestamp : 165300, symbol : STARFRUIT, alpha : 69, mid : 4965.5, bid : 4963, bid_amt : 22, ask : 4968, ask_amt : -4,
timestamp : 165400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 24, ask : 10005, ask_amt : -24, 
timestamp : 165400, symbol : STARFRUIT, alpha : 69, mid : 4966.5, bid : 4963, bid_amt : 24, ask : 4970, ask_amt : -24,
timestamp : 165500, symbol : AMETHYSTS, alpha : 69, mid : 10002.0, bid : 10000, bid_amt : 4, ask : 10004, ask_amt : -1, 
timestamp : 165500, symbol : STARFRUIT, alpha : 69, mid : 4967.0, bid : 4965, bid_amt : 4, ask : 4969, ask_amt : -22,
timestamp : 165600, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 1, ask : 9998, ask_amt : -1, 
timestamp : 165600, symbol : STARFRUIT, alpha : 69, mid : 4965.5, bid : 4962, bid_amt : 26, ask : 4969, ask_amt : -26,
timestamp : 165700, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -6, 
timestamp : 165700, symbol : STARFRUIT, alpha : 69, mid : 4968.5, bid : 4968, bid_amt : 1, ask : 4969, ask_amt : -31,
timestamp : 165800, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 26, ask : 10002, ask_amt : -3, 
timestamp : 165800, symbol : STARFRUIT, alpha : 69, mid : 4965.5, bid : 4962, bid_amt : 26, ask : 4969, ask_amt : -26,
timestamp : 165900, symbol : AMETHYSTS, alpha : 69, mid : 9996.5, bid : 9995, bid_amt : 30, ask : 9998, ask_amt : -1, 
timestamp : 165900, symbol : STARFRUIT, alpha : 69, mid : 4965.5, bid : 4962, bid_amt : 30, ask : 4969, ask_amt : -30,
timestamp : 166000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 166000, symbol : STARFRUIT, alpha : 69, mid : 4968.5, bid : 4968, bid_amt : 1, ask : 4969, ask_amt : -24,
timestamp : 166100, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 27, ask : 10002, ask_amt : -8, 
timestamp : 166100, symbol : STARFRUIT, alpha : 69, mid : 4965.5, bid : 4962, bid_amt : 27, ask : 4969, ask_amt : -27,
timestamp : 166200, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 1, ask : 9998, ask_amt : -1, 
timestamp : 166200, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4962, bid_amt : 24, ask : 4963, ask_amt : -3,
timestamp : 166300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 30, ask : 10005, ask_amt : -30, 
timestamp : 166300, symbol : STARFRUIT, alpha : 69, mid : 4965.5, bid : 4962, bid_amt : 30, ask : 4969, ask_amt : -30,
timestamp : 166400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 29, ask : 10005, ask_amt : -29, 
timestamp : 166400, symbol : STARFRUIT, alpha : 69, mid : 4965.5, bid : 4962, bid_amt : 29, ask : 4969, ask_amt : -29,
timestamp : 166500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 166500, symbol : STARFRUIT, alpha : 69, mid : 4965.5, bid : 4962, bid_amt : 24, ask : 4969, ask_amt : -24,
timestamp : 166600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 166600, symbol : STARFRUIT, alpha : 69, mid : 4966.0, bid : 4963, bid_amt : 1, ask : 4969, ask_amt : -21,
timestamp : 166700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 166700, symbol : STARFRUIT, alpha : 69, mid : 4966.0, bid : 4963, bid_amt : 29, ask : 4969, ask_amt : -1,
timestamp : 166800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 166800, symbol : STARFRUIT, alpha : 69, mid : 4966.0, bid : 4963, bid_amt : 5, ask : 4969, ask_amt : -28,
timestamp : 166900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 166900, symbol : STARFRUIT, alpha : 69, mid : 4966.0, bid : 4963, bid_amt : 9, ask : 4969, ask_amt : -26,
timestamp : 167000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 167000, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4962, bid_amt : 28, ask : 4963, ask_amt : -5,
timestamp : 167100, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -7, 
timestamp : 167100, symbol : STARFRUIT, alpha : 69, mid : 4964.5, bid : 4961, bid_amt : 28, ask : 4968, ask_amt : -28,
timestamp : 167200, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -9, 
timestamp : 167200, symbol : STARFRUIT, alpha : 69, mid : 4965.0, bid : 4962, bid_amt : 1, ask : 4968, ask_amt : -29,
timestamp : 167300, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 28, ask : 10002, ask_amt : -4, 
timestamp : 167300, symbol : STARFRUIT, alpha : 69, mid : 4964.5, bid : 4961, bid_amt : 28, ask : 4968, ask_amt : -28,
timestamp : 167400, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -7, 
timestamp : 167400, symbol : STARFRUIT, alpha : 69, mid : 4964.0, bid : 4961, bid_amt : 1, ask : 4967, ask_amt : -27,
timestamp : 167500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 167500, symbol : STARFRUIT, alpha : 69, mid : 4964.0, bid : 4961, bid_amt : 23, ask : 4967, ask_amt : -23,
timestamp : 167600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 29, ask : 10005, ask_amt : -29, 
timestamp : 167600, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4960, bid_amt : 29, ask : 4965, ask_amt : -1,
timestamp : 167700, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 2, ask : 9998, ask_amt : -4, 
timestamp : 167700, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4960, bid_amt : 28, ask : 4965, ask_amt : -2,
timestamp : 167800, symbol : AMETHYSTS, alpha : 69, mid : 9996.5, bid : 9995, bid_amt : 22, ask : 9998, ask_amt : -1, 
timestamp : 167800, symbol : STARFRUIT, alpha : 69, mid : 4966.5, bid : 4966, bid_amt : 1, ask : 4967, ask_amt : -22,
timestamp : 167900, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 2, ask : 9998, ask_amt : -1, 
timestamp : 167900, symbol : STARFRUIT, alpha : 69, mid : 4964.0, bid : 4961, bid_amt : 2, ask : 4967, ask_amt : -32,
timestamp : 168000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 29, ask : 10005, ask_amt : -29, 
timestamp : 168000, symbol : STARFRUIT, alpha : 69, mid : 4963.5, bid : 4960, bid_amt : 29, ask : 4967, ask_amt : -29,
timestamp : 168100, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 2, ask : 9998, ask_amt : -1, 
timestamp : 168100, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 2, ask : 4966, ask_amt : -26,
timestamp : 168200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 25, ask : 10005, ask_amt : -25, 
timestamp : 168200, symbol : STARFRUIT, alpha : 69, mid : 4963.5, bid : 4960, bid_amt : 25, ask : 4967, ask_amt : -25,
timestamp : 168300, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -5, 
timestamp : 168300, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 1, ask : 4966, ask_amt : -29,
timestamp : 168400, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -8, 
timestamp : 168400, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4959, bid_amt : 25, ask : 4966, ask_amt : -25,
timestamp : 168500, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 168500, symbol : STARFRUIT, alpha : 69, mid : 4961.5, bid : 4958, bid_amt : 25, ask : 4965, ask_amt : -25,
timestamp : 168600, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 7, ask : 10004, ask_amt : -1, 
timestamp : 168600, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4959, bid_amt : 1, ask : 4963, ask_amt : -1,
timestamp : 168700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 168700, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4959, bid_amt : 2, ask : 4963, ask_amt : -3,
timestamp : 168800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 25, ask : 10005, ask_amt : -25, 
timestamp : 168800, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4958, bid_amt : 25, ask : 4963, ask_amt : -7,
timestamp : 168900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 20, ask : 10005, ask_amt : -20, 
timestamp : 168900, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4959, bid_amt : 20, ask : 4966, ask_amt : -20,
timestamp : 169000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 169000, symbol : STARFRUIT, alpha : 69, mid : 4961.5, bid : 4959, bid_amt : 28, ask : 4964, ask_amt : -3,
timestamp : 169100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 169100, symbol : STARFRUIT, alpha : 69, mid : 4961.5, bid : 4958, bid_amt : 27, ask : 4965, ask_amt : -27,
timestamp : 169200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 169200, symbol : STARFRUIT, alpha : 69, mid : 4964.5, bid : 4964, bid_amt : 1, ask : 4965, ask_amt : -22,
timestamp : 169300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 29, ask : 10005, ask_amt : -29, 
timestamp : 169300, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 4, ask : 4966, ask_amt : -29,
timestamp : 169400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 23, ask : 10005, ask_amt : -23, 
timestamp : 169400, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4959, bid_amt : 23, ask : 4966, ask_amt : -23,
timestamp : 169500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 169500, symbol : STARFRUIT, alpha : 69, mid : 4965.5, bid : 4965, bid_amt : 1, ask : 4966, ask_amt : -25,
timestamp : 169600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 169600, symbol : STARFRUIT, alpha : 69, mid : 4963.5, bid : 4960, bid_amt : 26, ask : 4967, ask_amt : -26,
timestamp : 169700, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 3, ask : 10004, ask_amt : -2, 
timestamp : 169700, symbol : STARFRUIT, alpha : 69, mid : 4964.0, bid : 4961, bid_amt : 6, ask : 4967, ask_amt : -30,
timestamp : 169800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 169800, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 32, ask : 4966, ask_amt : -2,
timestamp : 169900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 30, ask : 10005, ask_amt : -30, 
timestamp : 169900, symbol : STARFRUIT, alpha : 69, mid : 4963.5, bid : 4960, bid_amt : 29, ask : 4967, ask_amt : -30,
timestamp : 170000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 170000, symbol : STARFRUIT, alpha : 69, mid : 4963.5, bid : 4960, bid_amt : 26, ask : 4967, ask_amt : -26,
timestamp : 170100, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -10, 
timestamp : 170100, symbol : STARFRUIT, alpha : 69, mid : 4963.5, bid : 4960, bid_amt : 32, ask : 4967, ask_amt : -32,
timestamp : 170200, symbol : AMETHYSTS, alpha : 69, mid : 9998.5, bid : 9995, bid_amt : 22, ask : 10002, ask_amt : -5, 
timestamp : 170200, symbol : STARFRUIT, alpha : 69, mid : 4960.5, bid : 4960, bid_amt : 22, ask : 4961, ask_amt : -1,
timestamp : 170300, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 4, ask : 10004, ask_amt : -1, 
timestamp : 170300, symbol : STARFRUIT, alpha : 69, mid : 4964.0, bid : 4961, bid_amt : 23, ask : 4967, ask_amt : -1,
timestamp : 170400, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 11, ask : 10004, ask_amt : -1, 
timestamp : 170400, symbol : STARFRUIT, alpha : 69, mid : 4966.0, bid : 4965, bid_amt : 10, ask : 4967, ask_amt : -31,
timestamp : 170500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 170500, symbol : STARFRUIT, alpha : 69, mid : 4964.5, bid : 4962, bid_amt : 7, ask : 4967, ask_amt : -32,
timestamp : 170600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 24, ask : 10005, ask_amt : -24, 
timestamp : 170600, symbol : STARFRUIT, alpha : 69, mid : 4963.5, bid : 4960, bid_amt : 24, ask : 4967, ask_amt : -24,
timestamp : 170700, symbol : AMETHYSTS, alpha : 69, mid : 10001.0, bid : 9998, bid_amt : 2, ask : 10004, ask_amt : -1, 
timestamp : 170700, symbol : STARFRUIT, alpha : 69, mid : 4963.5, bid : 4960, bid_amt : 29, ask : 4967, ask_amt : -29,
timestamp : 170800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 170800, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 26, ask : 4966, ask_amt : -1,
timestamp : 170900, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 2, ask : 10002, ask_amt : -3, 
timestamp : 170900, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 1, ask : 4966, ask_amt : -28,
timestamp : 171000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 27, ask : 10005, ask_amt : -27, 
timestamp : 171000, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4959, bid_amt : 27, ask : 4960, ask_amt : -3,
timestamp : 171100, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 3, ask : 10004, ask_amt : -2, 
timestamp : 171100, symbol : STARFRUIT, alpha : 69, mid : 4961.0, bid : 4959, bid_amt : 2, ask : 4963, ask_amt : -1,
timestamp : 171200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 21, ask : 10005, ask_amt : -21, 
timestamp : 171200, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4959, bid_amt : 21, ask : 4966, ask_amt : -21,
timestamp : 171300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 25, ask : 10005, ask_amt : -25, 
timestamp : 171300, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 5, ask : 4966, ask_amt : -25,
timestamp : 171400, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 5, ask : 10004, ask_amt : -1, 
timestamp : 171400, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 1, ask : 4966, ask_amt : -30,
timestamp : 171500, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 171500, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 23, ask : 4966, ask_amt : -23,
timestamp : 171600, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 2, ask : 9998, ask_amt : -11, 
timestamp : 171600, symbol : STARFRUIT, alpha : 69, mid : 4960.0, bid : 4959, bid_amt : 32, ask : 4961, ask_amt : -4,
timestamp : 171700, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 171700, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4959, bid_amt : 23, ask : 4966, ask_amt : -23,
timestamp : 171800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 27, ask : 10005, ask_amt : -27, 
timestamp : 171800, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4959, bid_amt : 27, ask : 4966, ask_amt : -27,
timestamp : 171900, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 171900, symbol : STARFRUIT, alpha : 69, mid : 4962.0, bid : 4959, bid_amt : 26, ask : 4965, ask_amt : -2,
timestamp : 172000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 172000, symbol : STARFRUIT, alpha : 69, mid : 4962.0, bid : 4959, bid_amt : 28, ask : 4965, ask_amt : -1,
timestamp : 172100, symbol : AMETHYSTS, alpha : 69, mid : 10003.0, bid : 10002, bid_amt : 1, ask : 10004, ask_amt : -2, 
timestamp : 172100, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4960, bid_amt : 6, ask : 4965, ask_amt : -2,
timestamp : 172200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 172200, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 1, ask : 4966, ask_amt : -26,
timestamp : 172300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 172300, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 2, ask : 4966, ask_amt : -22,
timestamp : 172400, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 172400, symbol : STARFRUIT, alpha : 69, mid : 4962.0, bid : 4959, bid_amt : 23, ask : 4965, ask_amt : -1,
timestamp : 172500, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 2, ask : 10004, ask_amt : -2, 
timestamp : 172500, symbol : STARFRUIT, alpha : 69, mid : 4961.5, bid : 4959, bid_amt : 22, ask : 4964, ask_amt : -1,
timestamp : 172600, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 172600, symbol : STARFRUIT, alpha : 69, mid : 4962.0, bid : 4959, bid_amt : 5, ask : 4965, ask_amt : -29,
timestamp : 172700, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 2, ask : 9998, ask_amt : -3, 
timestamp : 172700, symbol : STARFRUIT, alpha : 69, mid : 4962.0, bid : 4959, bid_amt : 2, ask : 4965, ask_amt : -29,
timestamp : 172800, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 20, ask : 10005, ask_amt : -20, 
timestamp : 172800, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4959, bid_amt : 20, ask : 4966, ask_amt : -20,
timestamp : 172900, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 27, ask : 10005, ask_amt : -27, 
timestamp : 172900, symbol : STARFRUIT, alpha : 69, mid : 4961.5, bid : 4959, bid_amt : 27, ask : 4964, ask_amt : -1,
timestamp : 173000, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 173000, symbol : STARFRUIT, alpha : 69, mid : 4962.5, bid : 4960, bid_amt : 6, ask : 4965, ask_amt : -1,
timestamp : 173100, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 173100, symbol : STARFRUIT, alpha : 69, mid : 4962.0, bid : 4959, bid_amt : 21, ask : 4965, ask_amt : -1,
timestamp : 173200, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9995, bid_amt : 23, ask : 10005, ask_amt : -23, 
timestamp : 173200, symbol : STARFRUIT, alpha : 69, mid : 4958.5, bid : 4958, bid_amt : 23, ask : 4959, ask_amt : -1,
timestamp : 173300, symbol : AMETHYSTS, alpha : 69, mid : 10000.0, bid : 9996, bid_amt : 1, ask : 10004, ask_amt : -1, 
timestamp : 173300, symbol : STARFRUIT, alpha : 69, mid : 4959.5, bid : 4959, bid_amt : 1, ask : 4960, ask_amt : -2,
timestamp : 173400, symbol : AMETHYSTS, alpha : 69, mid : 9999.0, bid : 9996, bid_amt : 1, ask : 10002, ask_amt : -9, 
timestamp : 173400, symbol : STARFRUIT, alpha : 69, mid : 4962.0, bid : 4959, bid_amt : 26, ask : 4965, ask_amt : -1,
timestamp : 173500, symbol : AMETHYSTS, alpha : 69, mid : 9997.0, bid : 9996, bid_amt : 1, ask : 9998, ask_amt : -3, 
timestamp : 173500, symbol : STARFRUIT, alpha : 69, mid : 4963.0, bid : 4960, bid_amt : 5, ask : 4966, ask_amt : -31,
