timestamp,symbol,alpha,mid,bid,bid_amt,ask,ask_amt,ret_5,ret_10,ret_20,ret_100,ret_200
154600,STARFRUIT,69,4966.0,4963,1,4969,-27,-0.0007047925896093435,0.00010068465565847765,-0.0007047925896093435,0.0005034232782923883,-0.0011075312122432541
154700,STARFRUIT,69,4965.5,4962,30,4969,-30,0.0002013895881582922,0.0,0.0001006947940791461,0.0001006947940791461,-0.0011076427348706071
154800,STARFRUIT,69,4966.0,4963,3,4969,-29,0.0,0.0,0.0002013693113169553,0.0,-0.0006041079339508659
154900,STARFRUIT,69,4965.5,4962,28,4969,-28,0.0003020843822374383,0.0002013895881582922,-0.0004027791763165844,-0.0002013895881582922,-0.0011076427348706071
155000,STARFRUIT,69,4965.5,4962,22,4969,-22,0.0,0.0002013895881582922,0.0,0.0007048635585540227,-0.001006947940791461
155100,STARFRUIT,69,4962.5,4962,28,4963,-1,0.0008060453400503779,0.0007052896725440807,0.0009068010075566751,0.0012090680100755667,-0.0006045340050377833
155200,STARFRUIT,69,4966.5,4963,28,4970,-28,-0.00020134903855834087,-0.00010067451927917044,0.0003020235578375113,-0.00040269807711668175,-0.000906070673512534
155300,STARFRUIT,69,4966.0,4963,27,4969,-27,0.0,-0.0006041079339508659,-0.00030205396697543293,-0.00010068465565847765,-0.0010068465565847766
155400,STARFRUIT,69,4967.0,4964,8,4970,-23,-0.00010066438494060802,-0.00020132876988121604,-0.0007046506945842561,-0.00010066438494060802,-0.001107308234346688
155500,STARFRUIT,69,4965.5,4963,29,4968,-6,0.0002013895881582922,0.0,0.0004027791763165844,0.0003020843822374383,-0.001006947940791461
155600,STARFRUIT,69,4966.5,4964,2,4969,-2,-0.00010067451927917044,-0.0008053961542333635,-0.00020134903855834087,-0.00020134903855834087,-0.0011074197120708748
155700,STARFRUIT,69,4965.5,4963,22,4968,-2,0.0001006947940791461,0.0001006947940791461,0.0011076427348706071,0.0006041687644748766,-0.001006947940791461
155800,STARFRUIT,69,4966.0,4964,2,4968,-3,-0.0006041079339508659,0.0002013693113169553,0.0006041079339508659,-0.00010068465565847765,-0.0009061619009262988
155900,STARFRUIT,69,4966.5,4964,30,4969,-3,-0.00010067451927917044,-0.0006040471156750226,0.0005033725963958522,-0.00020134903855834087,-0.0012080942313500453
156000,STARFRUIT,69,4966.5,4963,26,4970,-26,-0.00020134903855834087,-0.00020134903855834087,0.00040269807711668175,0.00040269807711668175,-0.001812141347025068
156100,STARFRUIT,69,4966.0,4963,1,4969,-28,-0.0007047925896093435,0.0002013693113169553,0.0006041079339508659,-0.00010068465565847765,-0.0010068465565847766
156200,STARFRUIT,69,4966.0,4963,2,4969,-24,0.0,0.0004027386226339106,0.0005034232782923883,-0.0007047925896093435,-0.0012082158679017317
156300,STARFRUIT,69,4963.0,4962,29,4964,-3,0.0008059641345960105,0.0003022365504735039,0.0011082006850695145,0.0005037275841225066,-0.0007052186177715092
156400,STARFRUIT,69,4966.0,4963,5,4969,-23,-0.0005034232782923883,-0.0005034232782923883,0.0009061619009262988,-0.00010068465565847765,-0.0013089005235602095
156500,STARFRUIT,69,4965.5,4962,29,4969,-29,0.0,0.0004027791763165844,0.0005034739703957305,0.0,-0.001006947940791461
156600,STARFRUIT,69,4962.5,4962,24,4963,-1,0.0009068010075566751,0.0006045340050377833,0.0010075566750629723,0.0007052896725440807,-0.00030226700251889167
156700,STARFRUIT,69,4966.0,4963,4,4969,-27,0.0004027386226339106,0.0010068465565847766,0.00030205396697543293,0.0,-0.0013089005235602095
156800,STARFRUIT,69,4967.0,4964,8,4970,-24,-0.0005033219247030401,0.0004026575397624321,0.0006039863096436481,-0.00020132876988121604,-0.0013086370042279041
156900,STARFRUIT,69,4963.5,4963,24,4964,-5,0.0,0.001108089050065478,0.0007051475773143951,0.0005036768409388536,-0.0008058829455021658
157000,STARFRUIT,69,4965.5,4963,21,4968,-8,0.0004027791763165844,0.0006041687644748766,0.0005034739703957305,-0.0006041687644748766,-0.000906253146712315
157100,STARFRUIT,69,4967.0,4964,2,4970,-24,-0.00030199315482182406,0.0004026575397624321,0.00020132876988121604,-0.0005033219247030401,-0.0013086370042279041
157200,STARFRUIT,69,4968.0,4965,1,4971,-22,0.0006038647342995169,0.00010064412238325282,-0.00010064412238325282,-0.0006038647342995169,-0.0015096618357487923
157300,STARFRUIT,69,4964.5,4963,22,4966,-4,0.0009064356934233055,0.0008057206163762715,0.0,0.0,-0.0010071507704703395
157400,STARFRUIT,69,4963.5,4963,23,4964,-7,0.001108089050065478,0.0014102951546287902,0.0012088244182532487,0.00010073536818777072,-0.0006044122091266244
157500,STARFRUIT,69,4967.5,4964,25,4971,-26,0.00020130850528434828,0.00010065425264217414,-0.00010065425264217414,-0.000704579768495219,-0.0016104680422747862
157600,STARFRUIT,69,4965.5,4965,24,4966,-3,0.0007048635585540227,0.0004027791763165844,0.0008055583526331688,-0.0006041687644748766,-0.001006947940791461
157700,STARFRUIT,69,4971.0,4970,1,4972,-25,-0.0005029169181251257,-0.000704083685375176,-0.0008046670690002012,-0.0017099175216254276,-0.002112251056125528
157800,STARFRUIT,69,4969.0,4966,1,4972,-23,-0.0001006238679814852,0.0002012477359629704,-0.000503119339907426,-0.000503119339907426,-0.001911853491648219
157900,STARFRUIT,69,4969.0,4966,7,4972,-24,0.00030187160394445564,-0.0004024954719259408,-0.0007043670758703965,-0.001006238679814852,-0.001911853491648219
158000,STARFRUIT,69,4968.5,4965,29,4972,-29,-0.00010063399416322834,-0.00010063399416322834,-0.000301901982489685,-0.0010063399416322834,-0.0019120458891013384
158100,STARFRUIT,69,4969.0,4966,1,4972,-23,-0.00030187160394445564,-0.0002012477359629704,-0.0004024954719259408,-0.0012074864157778226,-0.0018112296236667338
158200,STARFRUIT,69,4968.5,4965,26,4972,-26,-0.00020126798832645668,-0.00020126798832645668,-0.0005031699708161417,-0.0010063399416322834,-0.0018114118949381101
158300,STARFRUIT,69,4968.5,4965,31,4972,-31,0.000301901982489685,-0.0008050719533058267,-0.000301901982489685,-0.0011069739357955116,-0.0018114118949381101
158400,STARFRUIT,69,4970.5,4970,1,4971,-31,-0.0007041545116185494,-0.00020118700331958554,-0.00030178050497937833,-0.0016094960265566843,-0.002213057036515441
158500,STARFRUIT,69,4968.0,4965,22,4971,-1,0.0,-0.00020128824476650564,-0.00040257648953301127,-0.0013083735909822866,-0.001710950080515298
158600,STARFRUIT,69,4967.5,4965,27,4970,-2,0.00010065425264217414,0.00040261701056869655,-0.0003019627579265224,-0.0013085052843482636,-0.001509813789632612
158700,STARFRUIT,69,4967.5,4965,29,4970,-5,0.0,-0.00010065425264217414,-0.0003019627579265224,-0.0013085052843482636,-0.002214393558127831
158800,STARFRUIT,69,4970.0,4969,4,4971,-24,-0.0011066398390342052,-0.0007042253521126761,-0.0008048289738430583,-0.0019114688128772635,-0.002012072434607646
158900,STARFRUIT,69,4967.0,4964,32,4970,-2,0.0005033219247030401,-0.00030199315482182406,0.0,-0.0009059794644654722,-0.0014093013891685123
159000,STARFRUIT,69,4968.0,4965,27,4971,-27,-0.00020128824476650564,-0.00020128824476650564,-0.001107085346215781,-0.0013083735909822866,-0.0015096618357487923
159100,STARFRUIT,69,4968.0,4965,6,4971,-26,0.00030193236714975844,-0.00020128824476650564,-0.000503220611916264,-0.0013083735909822866,-0.0014090177133655394
159200,STARFRUIT,69,4967.5,4964,30,4971,-30,-0.00010065425264217414,-0.0003019627579265224,-0.0003019627579265224,-0.0006039255158530448,-0.0013085052843482636
159300,STARFRUIT,69,4964.5,4964,21,4965,-1,0.00040286030818813577,0.0005035753852351697,0.00020143015409406788,-0.00030214523114110184,-0.0007050055393292376
159400,STARFRUIT,69,4969.5,4968,6,4971,-1,-0.0008049099506992655,-0.00010061374383740819,-0.0007042962068618574,-0.0014085924137237148,-0.001509206157561123
159500,STARFRUIT,69,4967.0,4964,26,4970,-1,0.0,-0.00020132876988121604,-0.00030199315482182406,-0.00030199315482182406,-0.001107308234346688
159600,STARFRUIT,69,4969.5,4969,1,4970,-24,-0.0005030687191870409,-0.0007042962068618574,-0.0008049099506992655,-0.0012073649260488982,-0.0018110473890733474
159700,STARFRUIT,69,4967.0,4964,1,4970,-30,-0.00020132876988121604,-0.00020132876988121604,0.00010066438494060802,-0.0006039863096436481,-0.0007046506945842561
159800,STARFRUIT,69,4966.5,4963,20,4970,-20,0.00010067451927917044,-0.00010067451927917044,-0.00020134903855834087,-0.0007047216349541931,-0.0013087687506292158
159900,STARFRUIT,69,4965.5,4964,25,4967,-5,0.0007048635585540227,0.0003020843822374383,0.0,-0.0004027791763165844,-0.0014097271171080454
160000,STARFRUIT,69,4967.0,4964,2,4970,-26,-0.00020132876988121604,-0.0009059794644654722,-0.0004026575397624321,-0.0007046506945842561,-0.0015099657741091202
160100,STARFRUIT,69,4967.0,4964,9,4970,-26,-0.00020132876988121604,-0.00030199315482182406,-0.00030199315482182406,-0.0007046506945842561,-0.0015099657741091202
160200,STARFRUIT,69,4966.0,4964,1,4968,-5,0.0,0.0,-0.00010068465565847765,-0.0011075312122432541,-0.0013089005235602095
160300,STARFRUIT,69,4967.0,4964,3,4970,-26,-0.00020132876988121604,-0.00030199315482182406,-0.00030199315482182406,-0.0006039863096436481,-0.0015099657741091202
160400,STARFRUIT,69,4969.0,4968,1,4970,-23,-0.0004024954719259408,-0.0006037432078889113,-0.0011068625477963373,-0.0006037432078889113,-0.0018112296236667338
160500,STARFRUIT,69,4966.0,4963,24,4969,-24,-0.0007047925896093435,-0.00010068465565847765,-0.00030205396697543293,-0.00030205396697543293,-0.0010068465565847766
160600,STARFRUIT,69,4966.0,4963,22,4969,-22,-0.00010068465565847765,-0.00010068465565847765,-0.0005034232782923883,-0.0005034232782923883,-0.0013089005235602095
160700,STARFRUIT,69,4966.0,4963,2,4969,-24,0.0,0.00030205396697543293,-0.00030205396697543293,-0.0005034232782923883,-0.0013089005235602095
160800,STARFRUIT,69,4966.0,4963,2,4969,-29,-0.00010068465565847765,-0.00010068465565847765,-0.0004027386226339106,-0.0006041079339508659,-0.001409585179218687
160900,STARFRUIT,69,4967.0,4965,3,4969,-30,-0.00020132876988121604,-0.00030199315482182406,-0.0005033219247030401,-0.0008053150795248641,-0.0016106301590497283
161000,STARFRUIT,69,4962.5,4962,27,4963,-8,0.0006045340050377833,0.0005037783375314861,0.0006045340050377833,-0.0006045340050377833,-0.0007052896725440807
161100,STARFRUIT,69,4965.5,4962,28,4969,-28,0.0,0.0,-0.0001006947940791461,-0.000906253146712315,-0.0011076427348706071
161200,STARFRUIT,69,4966.0,4963,1,4969,-31,0.00030205396697543293,-0.00010068465565847765,-0.00010068465565847765,-0.0007047925896093435,-0.0012082158679017317
161300,STARFRUIT,69,4965.5,4962,20,4969,-20,0.0,0.0,0.0002013895881582922,-0.0005034739703957305,-0.0012083375289497532
161400,STARFRUIT,69,4966.0,4963,4,4969,-27,-0.00010068465565847765,-0.0005034232782923883,0.00010068465565847765,-0.0006041079339508659,-0.0013089005235602095
161500,STARFRUIT,69,4965.5,4962,22,4969,-22,-0.0001006947940791461,-0.0002013895881582922,0.0004027791763165844,-0.0005034739703957305,-0.00181250629342463
161600,STARFRUIT,69,4965.5,4962,22,4969,-22,0.0,-0.0004027791763165844,0.0002013895881582922,-0.0011076427348706071,-0.00181250629342463
161700,STARFRUIT,69,4967.5,4967,7,4968,-1,-0.00040261701056869655,-0.0006039255158530448,-0.00020130850528434828,-0.0010065425264217413,-0.001509813789632612
161800,STARFRUIT,69,4965.5,4962,21,4969,-21,0.0,-0.0003020843822374383,0.0003020843822374383,-0.0006041687644748766,-0.00181250629342463
161900,STARFRUIT,69,4965.5,4962,23,4969,-23,-0.0004027791763165844,-0.0002013895881582922,0.0002013895881582922,-0.0007048635585540227,-0.0014097271171080454
162000,STARFRUIT,69,4965.0,4962,5,4968,-23,-0.00010070493454179255,0.00010070493454179255,0.0002014098690835851,-0.0006042296072507553,-0.001107754279959718
162100,STARFRUIT,69,4965.5,4963,4,4968,-1,-0.0004027791763165844,-0.0001006947940791461,0.0002013895881582922,-0.0006041687644748766,-0.00181250629342463
162200,STARFRUIT,69,4965.5,4962,20,4969,-20,-0.0002013895881582922,0.0,0.0001006947940791461,-0.0005034739703957305,-0.0007048635585540227
162300,STARFRUIT,69,4965.5,4963,5,4968,-2,-0.0003020843822374383,0.0002013895881582922,0.0002013895881582922,-0.0005034739703957305,-0.0011076427348706071
162400,STARFRUIT,69,4963.5,4962,24,4965,-5,0.00020147073637554144,0.0006044122091266244,0.0006044122091266244,-0.0003022061045633122,-0.0007051475773143951
162500,STARFRUIT,69,4964.5,4962,24,4967,-5,0.00020143015409406788,0.0006042904622822037,0.00030214523114110184,-0.0006042904622822037,-0.0007050055393292376
162600,STARFRUIT,69,4963.5,4962,21,4965,-4,0.0003022061045633122,0.0006044122091266244,0.0010073536818777072,-0.0003022061045633122,-0.0006044122091266244
162700,STARFRUIT,69,4964.5,4961,24,4968,-24,0.00020143015409406788,0.00040286030818813577,0.00030214523114110184,-0.0005035753852351697,-0.0010071507704703395
162800,STARFRUIT,69,4964.0,4962,2,4966,-8,0.0005036261079774375,0.0006043513295729251,0.00040290088638195,-0.00030217566478646255,-0.0007050765511684126
162900,STARFRUIT,69,4964.5,4962,23,4967,-3,0.00040286030818813577,0.00040286030818813577,0.0,-0.0006042904622822037,-0.0008057206163762715
163000,STARFRUIT,69,4965.5,4962,30,4969,-30,0.0004027791763165844,0.0001006947940791461,0.0007048635585540227,-0.0006041687644748766,-0.0011076427348706071
163100,STARFRUIT,69,4965.0,4962,28,4968,-1,0.00030211480362537764,0.00030211480362537764,0.0007049345417925478,-0.0006042296072507553,-0.0005035246727089627
163200,STARFRUIT,69,4965.5,4962,21,4969,-21,0.0002013895881582922,0.0001006947940791461,-0.0002013895881582922,-0.0014097271171080454,-0.001006947940791461
163300,STARFRUIT,69,4966.5,4963,27,4970,-27,0.00010067451927917044,0.0,-0.00020134903855834087,-0.0014094432699083862,-0.0014094432699083862
163400,STARFRUIT,69,4966.5,4963,22,4970,-22,0.0,0.0,0.0,-0.000906070673512534,-0.0013087687506292158
163500,STARFRUIT,69,4967.5,4967,2,4968,-4,-0.0003019627579265224,-0.0003019627579265224,-0.00010065425264217414,-0.0009058882737795671,-0.0017111222949169602
163600,STARFRUIT,69,4966.5,4963,28,4970,-28,0.0,0.00040269807711668175,-0.00020134903855834087,-0.0007047216349541931,-0.0013087687506292158
163700,STARFRUIT,69,4966.5,4963,26,4970,-26,-0.00010067451927917044,-0.00010067451927917044,0.00040269807711668175,-0.00020134903855834087,-0.0014094432699083862
163800,STARFRUIT,69,4967.0,4964,26,4970,-26,-0.00010066438494060802,-0.00020132876988121604,-0.00030199315482182406,-0.0004026575397624321,-0.0015099657741091202
163900,STARFRUIT,69,4966.5,4963,24,4970,-24,0.0,-0.00040269807711668175,-0.00020134903855834087,-0.00020134903855834087,-0.001610792308466727
164000,STARFRUIT,69,4966.0,4963,10,4969,-31,0.0,0.0006041079339508659,0.0005034232782923883,-0.0009061619009262988,-0.0013089005235602095
164100,STARFRUIT,69,4966.5,4964,2,4969,-2,0.00040269807711668175,0.00040269807711668175,-0.00020134903855834087,-0.0010067451927917043,-0.0011074197120708748
164200,STARFRUIT,69,4966.0,4963,25,4969,-1,0.0,-0.00030205396697543293,-0.0007047925896093435,-0.0009061619009262988,-0.0015102698348771646
164300,STARFRUIT,69,4966.5,4964,2,4969,-1,-0.00010067451927917044,-0.00020134903855834087,-0.00020134903855834087,-0.0010067451927917043,-0.001812141347025068
164400,STARFRUIT,69,4966.5,4963,26,4970,-26,-0.00040269807711668175,0.0,-0.00020134903855834087,-0.0011074197120708748,-0.0017114668277458975
164500,STARFRUIT,69,4966.0,4963,1,4969,-27,0.0006041079339508659,0.0002013693113169553,-0.00010068465565847765,-0.0011075312122432541,-0.0016109544905356424
164600,STARFRUIT,69,4968.5,4968,1,4969,-23,0.0,-0.00060380396497937,-0.0005031699708161417,-0.0016101439066116534,-0.00241521585991748
164700,STARFRUIT,69,4966.0,4963,2,4969,-26,-0.00030205396697543293,0.0005034232782923883,0.0,-0.0012082158679017317,-0.0011075312122432541
164800,STARFRUIT,69,4966.0,4963,2,4969,-23,-0.00010068465565847765,-0.00010068465565847765,0.0,-0.0006041079339508659,-0.00171163914619412
164900,STARFRUIT,69,4964.5,4963,29,4966,-5,0.00040286030818813577,0.00020143015409406788,0.00030214523114110184,-0.0009064356934233055,-0.0013092960016114412
165000,STARFRUIT,69,4969.0,4968,1,4970,-25,-0.0004024954719259408,-0.0001006238679814852,-0.0013081102837593076,-0.0017106057556852486,-0.0022137250955926746
165100,STARFRUIT,69,4968.5,4968,1,4969,-30,-0.00060380396497937,-0.00060380396497937,-0.0008050719533058267,-0.0018114118949381101,-0.002012679883264567
165200,STARFRUIT,69,4964.5,4963,21,4966,-6,0.0008057206163762715,-0.00040286030818813577,0.00010071507704703394,-0.0005035753852351697,-0.0014100110786584752
165300,STARFRUIT,69,4965.5,4963,22,4968,-4,0.0,0.0,-0.0002013895881582922,-0.000906253146712315,-0.0016111167052663376
165400,STARFRUIT,69,4966.5,4963,24,4970,-24,-0.00020134903855834087,-0.00020134903855834087,-0.0005033725963958522,-0.0010067451927917043,-0.001812141347025068
165500,STARFRUIT,69,4967.0,4965,4,4969,-22,0.00030199315482182406,-0.00030199315482182406,-0.0006039863096436481,-0.0013086370042279041,-0.0016106301590497283
165600,STARFRUIT,69,4965.5,4962,26,4969,-26,0.0,0.0001006947940791461,-0.0006041687644748766,-0.000906253146712315,-0.0014097271171080454
165700,STARFRUIT,69,4968.5,4968,1,4969,-31,-0.00120760792995874,-0.0005031699708161417,-0.00120760792995874,-0.0016101439066116534,-0.002012679883264567
165800,STARFRUIT,69,4965.5,4962,26,4969,-26,0.0,0.0001006947940791461,0.0002013895881582922,-0.0008055583526331688,-0.0014097271171080454
165900,STARFRUIT,69,4965.5,4962,30,4969,-30,0.0,0.0001006947940791461,-0.0003020843822374383,-0.001006947940791461,-0.0016111167052663376
166000,STARFRUIT,69,4968.5,4968,1,4969,-24,-0.00060380396497937,-0.00120760792995874,-0.0010063399416322834,-0.0022139478715910233,-0.002012679883264567
166100,STARFRUIT,69,4965.5,4962,27,4969,-27,0.0001006947940791461,-0.0002013895881582922,-0.0005034739703957305,-0.000906253146712315,-0.00181250629342463
166200,STARFRUIT,69,4962.5,4962,24,4963,-3,0.0007052896725440807,0.0005037783375314861,0.00020151133501259446,-0.0005037783375314861,-0.0008060453400503779
166300,STARFRUIT,69,4965.5,4962,30,4969,-30,0.0001006947940791461,-0.0002013895881582922,-0.0005034739703957305,-0.0012083375289497532,-0.002013895881582922
166400,STARFRUIT,69,4965.5,4962,29,4969,-29,0.0001006947940791461,-0.0003020843822374383,-0.0006041687644748766,-0.0012083375289497532,-0.002013895881582922
166500,STARFRUIT,69,4965.5,4962,24,4969,-24,-0.0006041687644748766,-0.0003020843822374383,-0.0008055583526331688,-0.001006947940791461,-0.0014097271171080454
166600,STARFRUIT,69,4966.0,4963,1,4969,-21,-0.00030205396697543293,-0.0007047925896093435,-0.0010068465565847766,-0.0010068465565847766,-0.0016109544905356424
166700,STARFRUIT,69,4966.0,4963,29,4969,-1,-0.0002013693113169553,-0.0007047925896093435,-0.0010068465565847766,-0.0013089005235602095,-0.0015102698348771646
166800,STARFRUIT,69,4966.0,4963,5,4969,-28,-0.00030205396697543293,0.00010068465565847765,-0.0011075312122432541,-0.0011075312122432541,-0.0015102698348771646
166900,STARFRUIT,69,4966.0,4963,9,4969,-26,-0.0004027386226339106,-0.0004027386226339106,-0.0007047925896093435,-0.0013089005235602095,-0.0016109544905356424
167000,STARFRUIT,69,4962.5,4962,28,4963,-5,0.00030226700251889167,0.00020151133501259446,-0.00020151133501259446,-0.00030226700251889167,-0.0014105793450881613
167100,STARFRUIT,69,4964.5,4961,28,4968,-28,-0.00040286030818813577,-0.00030214523114110184,-0.0006042904622822037,-0.0008057206163762715,-0.0014100110786584752
167200,STARFRUIT,69,4965.0,4962,1,4968,-29,-0.0005035246727089627,-0.00030211480362537764,-0.00010070493454179255,-0.0009063444108761329,-0.0017119838872104733
167300,STARFRUIT,69,4964.5,4961,28,4968,-28,0.00040286030818813577,-0.00030214523114110184,-0.00030214523114110184,-0.0010071507704703395,-0.001611441232752543
167400,STARFRUIT,69,4964.0,4961,1,4967,-27,0.0,-0.00030217566478646255,-0.00030217566478646255,-0.0007050765511684126,-0.0007050765511684126
167500,STARFRUIT,69,4964.0,4961,23,4967,-23,-0.0001007252215954875,-0.0005036261079774375,0.00030217566478646255,-0.0009065269943593876,-0.0012087026591458502
167600,STARFRUIT,69,4962.5,4960,29,4965,-1,0.00010075566750629723,-0.00030226700251889167,0.00020151133501259446,-0.00040302267002518893,-0.0012090680100755667
167700,STARFRUIT,69,4962.5,4960,28,4965,-2,0.00020151133501259446,-0.00030226700251889167,0.00030226700251889167,-0.00040302267002518893,-0.0005037783375314861
167800,STARFRUIT,69,4966.5,4966,1,4967,-22,-0.0007047216349541931,-0.0012080942313500453,-0.0007047216349541931,-0.0014094432699083862,-0.0017114668277458975
167900,STARFRUIT,69,4964.0,4961,2,4967,-32,-0.00030217566478646255,-0.00030217566478646255,-0.0001007252215954875,-0.0009065269943593876,-0.0013094278807413377
168000,STARFRUIT,69,4963.5,4960,29,4967,-29,-0.0004029414727510829,-0.0004029414727510829,0.0,-0.0009066183136899365,-0.0014102951546287902
168100,STARFRUIT,69,4963.0,4960,2,4966,-26,-0.00040298206729800525,-0.0003022365504735039,0.00010074551682450131,-0.0006044731009470078,-0.0014104372355430183
168200,STARFRUIT,69,4963.5,4960,25,4967,-25,-0.0005036768409388536,0.00020147073637554144,-0.0006044122091266244,-0.0008058829455021658,-0.0013095597864410194
168300,STARFRUIT,69,4963.0,4960,1,4966,-29,-0.0005037275841225066,0.0,0.00020149103364900262,-0.0007052186177715092,-0.001309691718718517
168400,STARFRUIT,69,4962.5,4959,25,4966,-25,0.0,0.0,0.0007052896725440807,-0.0006045340050377833,-0.0011083123425692696
168500,STARFRUIT,69,4961.5,4958,25,4965,-25,0.0,0.0008062078000604656,0.0006046558500453492,-0.0004031039000302328,-0.0009069837750680237
168600,STARFRUIT,69,4961.0,4959,1,4963,-1,0.00010078613182826043,0.0005039306591413022,0.0005039306591413022,-0.00020157226365652087,-0.0009070751864543439
168700,STARFRUIT,69,4961.0,4959,2,4963,-3,0.0007055029227978231,0.0006047167909695626,0.0005039306591413022,-0.0009070751864543439,-0.0009070751864543439
168800,STARFRUIT,69,4960.5,4958,25,4963,-7,0.0005039814534825119,0.0005039814534825119,0.0005039814534825119,-0.00010079629069650237,-0.0008063703255720189
168900,STARFRUIT,69,4962.5,4959,20,4966,-20,0.0,0.00020151133501259446,0.00010075566750629723,-0.0005037783375314861,-0.0011083123425692696
169000,STARFRUIT,69,4961.5,4959,28,4964,-3,0.0008062078000604656,0.0004031039000302328,-0.0004031039000302328,-0.0002015519500151164,-0.001612415600120931
169100,STARFRUIT,69,4961.5,4958,27,4965,-27,0.0004031039000302328,0.0004031039000302328,-0.0001007759750075582,-0.0001007759750075582,-0.0007054318250529074
169200,STARFRUIT,69,4964.5,4964,1,4965,-22,-0.00010071507704703394,-0.0008057206163762715,-0.00040286030818813577,-0.0007050055393292376,-0.0013092960016114412
169300,STARFRUIT,69,4963.0,4960,4,4966,-29,0.0,0.00020149103364900262,0.0,-0.00040298206729800525,-0.0007052186177715092
169400,STARFRUIT,69,4962.5,4959,23,4966,-23,0.00020151133501259446,0.0007052896725440807,0.00010075566750629723,-0.00010075566750629723,-0.0011083123425692696
169500,STARFRUIT,69,4965.5,4965,1,4966,-25,-0.0004027791763165844,-0.0002013895881582922,-0.0005034739703957305,-0.0008055583526331688,-0.00181250629342463
169600,STARFRUIT,69,4963.5,4960,26,4967,-26,0.0,0.0,-0.0007051475773143951,-0.0006044122091266244,-0.0013095597864410194
169700,STARFRUIT,69,4964.0,4961,6,4967,-30,-0.0007050765511684126,-0.0001007252215954875,-0.00030217566478646255,-0.0001007252215954875,-0.0015108783239323126
169800,STARFRUIT,69,4963.0,4960,32,4966,-2,0.00020149103364900262,0.0,-0.00010074551682450131,-0.0006044731009470078,-0.0011082006850695145
169900,STARFRUIT,69,4963.5,4960,29,4967,-30,0.0005036768409388536,-0.00010073536818777072,-0.0003022061045633122,-0.0010073536818777072,-0.001108089050065478
170000,STARFRUIT,69,4963.5,4960,26,4967,-26,0.00020147073637554144,-0.0008058829455021658,-0.0003022061045633122,-0.0008058829455021658,-0.001813236627379873
170100,STARFRUIT,69,4963.5,4960,32,4967,-32,0.0,-0.0005036768409388536,-0.00020147073637554144,-0.0008058829455021658,-0.0012088244182532487
170200,STARFRUIT,69,4960.5,4960,22,4961,-1,0.0006047777441790142,0.00040318516278600947,0.0005039814534825119,-0.00020159258139300473,-0.0005039814534825119
170300,STARFRUIT,69,4964.0,4961,23,4967,-1,-0.000201450443190975,-0.000201450443190975,-0.000201450443190975,-0.0009065269943593876,-0.0015108783239323126
170400,STARFRUIT,69,4966.0,4965,10,4967,-31,-0.0006041079339508659,-0.0006041079339508659,-0.0008054772452678212,-0.0012082158679017317,-0.00171163914619412
170500,STARFRUIT,69,4964.5,4962,7,4967,-32,-0.0010071507704703395,-0.00030214523114110184,-0.0006042904622822037,-0.0007050055393292376,-0.001510726155705509
170600,STARFRUIT,69,4963.5,4960,24,4967,-24,-0.0005036768409388536,-0.0007051475773143951,-0.0003022061045633122,-0.0008058829455021658,-0.0013095597864410194
170700,STARFRUIT,69,4963.5,4960,29,4967,-29,-0.00020147073637554144,-0.00020147073637554144,-0.0003022061045633122,-0.0008058829455021658,-0.0012088244182532487
170800,STARFRUIT,69,4963.0,4960,26,4966,-1,0.0,-0.00010074551682450131,-0.00010074551682450131,-0.0008059641345960105,-0.0011082006850695145
170900,STARFRUIT,69,4963.0,4960,1,4966,-28,0.0,-0.00020149103364900262,-0.0003022365504735039,-0.0008059641345960105,-0.0007052186177715092
171000,STARFRUIT,69,4959.5,4959,27,4960,-3,0.0007057163020465773,0.0005040830728904124,0.0006048996874684948,-0.00010081661457808247,-0.0005040830728904124
171100,STARFRUIT,69,4961.0,4959,2,4963,-1,-0.00020157226365652087,0.0003023583954847813,0.00020157226365652087,-0.00020157226365652087,-0.0006047167909695626
171200,STARFRUIT,69,4962.5,4959,21,4966,-21,0.0,0.00010075566750629723,-0.0008060453400503779,-0.0005037783375314861,-0.0010075566750629723
171300,STARFRUIT,69,4963.0,4960,5,4966,-25,-0.00010074551682450131,0.0,-0.0007052186177715092,-0.0007052186177715092,-0.0010074551682450132
171400,STARFRUIT,69,4963.0,4960,1,4966,-30,-0.00020149103364900262,-0.00020149103364900262,-0.00020149103364900262,-0.0007052186177715092,-0.0014104372355430183
171500,STARFRUIT,69,4963.0,4960,23,4966,-23,-0.00020149103364900262,-0.0003022365504735039,0.0,-0.001309691718718517,-0.0014104372355430183
171600,STARFRUIT,69,4960.0,4959,32,4961,-4,0.0005040322580645161,0.0004032258064516129,0.0006048387096774194,-0.0007056451612903225,-0.0007056451612903225
171700,STARFRUIT,69,4962.5,4959,23,4966,-23,0.00010075566750629723,-0.00010075566750629723,0.0006045340050377833,-0.0005037783375314861,-0.0011083123425692696
171800,STARFRUIT,69,4962.5,4959,27,4966,-27,0.00010075566750629723,0.0,0.0005037783375314861,-0.0012090680100755667,-0.0006045340050377833
171900,STARFRUIT,69,4962.0,4959,26,4965,-2,0.0,-0.00010076582023377671,0.0007053607416364369,-0.0007053607416364369,-0.0009068923821039903
172000,STARFRUIT,69,4962.0,4959,28,4965,-1,-0.00010076582023377671,0.00010076582023377671,-0.00010076582023377671,-0.0005038291011688835,-0.001007658202337767
