day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,trades,ret_5,ret_10,ret_20,ret_100,ret_200
-2,442700,STARFRUIT,4983,22,,,,,4988,2,4989.0,2.0,4990.0,20.0,4985.5,0.0,[],0.0,-0.00020058168689198675,-0.00020058168689198675,-0.0006017450606759602,-0.0015043626516899008
-2,442800,STARFRUIT,4983,32,,,,,4990,32,,,,,4986.5,0.0,[],0.0001002707309736288,-0.0002005414619472576,-0.0004010829238945152,-0.0012032487716835455,-0.0018048731575253183
-2,442900,STARFRUIT,4987,3,4983.0,30.0,,,4988,5,4990.0,30.0,,,4987.5,0.0,"[('4987.0', '3')]",-0.0004010025062656642,-0.0003007518796992481,-0.0004010025062656642,-0.0014035087719298245,-0.002205513784461153
-2,443000,STARFRUIT,4984,2,4983.0,30.0,,,4990,32,,,,,4987.0,0.0,[],-0.000300782033286545,0.000300782033286545,-0.0004010427110487267,-0.0013033888109083617,-0.0019049528774814518
-2,443100,STARFRUIT,4984,2,4983.0,20.0,,,4990,22,,,,,4987.0,0.0,[],-0.000300782033286545,-0.000300782033286545,-0.00020052135552436334,-0.0013033888109083617,-0.002105474233005815
-2,443200,STARFRUIT,4983,28,,,,,4988,3,4990.0,28.0,,,4985.5,0.0,[],-0.00020058168689198675,-0.00020058168689198675,0.0,-0.0010029084344599338,-0.0017049443385818875
-2,443300,STARFRUIT,4984,8,4983.0,22.0,,,4990,22,,,,,4987.0,0.0,[],-0.000300782033286545,-0.00060156406657309,-0.000300782033286545,-0.0014036494886705434,-0.002506516944054542
-2,443400,STARFRUIT,4982,23,,,,,4989,23,,,,,4985.5,0.0,[],0.00010029084344599338,0.0,0.0007020359041219537,-0.0012034901213519205,-0.001604653495135894
-2,443500,STARFRUIT,4983,4,4982.0,29.0,,,4988,1,4989.0,28.0,,,4985.5,0.0,"[('4983.0', '2')]",0.0006017450606759602,-0.00010029084344599338,-0.00010029084344599338,-0.0012034901213519205,-0.001604653495135894
-2,443600,STARFRUIT,4982,23,,,,,4989,23,,,,,4985.5,0.0,[],0.0,0.0003008725303379801,-0.00020058168689198675,-0.0012034901213519205,-0.001805235182027881
-2,443700,STARFRUIT,4982,24,,,,,4987,7,4989.0,24.0,,,4984.5,0.0,[],0.0,0.0,-0.00010031096398836393,-0.0006018657839301836,-0.0009027986758952753
-2,443800,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,0.0,[],-0.0003008725303379801,-0.00020058168689198675,0.00010029084344599338,-0.0010029084344599338,-0.0012034901213519205
-2,443900,STARFRUIT,4983,2,4982.0,20.0,,,4989,22,,,,,4986.0,0.0,[],-0.00010028078620136381,-0.00010028078620136381,-0.00030084235860409147,-0.0013036502206177295,-0.001704773365423185
-2,444000,STARFRUIT,4988,1,4985.0,2.0,4983.0,1.0,4989,27,,,,,4988.5,0.0,[],-0.000701613711536534,-0.000701613711536534,-0.0006013831813170291,-0.0017039190137315826,-0.002205071664829107
-2,444100,STARFRUIT,4982,21,,,,,4989,21,,,,,4985.5,0.0,"[('4982.0', '2')]",0.0003008725303379801,0.00010029084344599338,-0.0005014542172299669,-0.0014040718082439074,-0.0017049443385818875
-2,444200,STARFRUIT,4982,30,,,,,4987,5,4988.0,1.0,4989.0,29.0,4984.5,0.0,[],0.0,0.00020062192797672785,0.00020062192797672785,-0.0009027986758952753,-0.001404353495837095
-2,444300,STARFRUIT,4982,1,4981.0,22.0,,,4986,3,4988.0,23.0,,,4984.0,0.0,[],0.00010032102728731942,0.00030096308186195825,0.00010032102728731942,-0.0009028892455858748,-0.0015048154093097914
-2,444400,STARFRUIT,4982,24,,,,,4989,25,,,,,4985.5,0.0,"[('4982.0', '1')]",0.0,0.0007020359041219537,-0.00010029084344599338,-0.0012034901213519205,-0.0020058168689198676
-2,444500,STARFRUIT,4982,30,,,,,4988,2,4989.0,28.0,,,4985.0,0.0,"[('4982.0', '1')]",0.0,0.0,-0.00010030090270812437,-0.0011033099297893681,-0.001303911735205617
-2,444600,STARFRUIT,4986,5,4982.0,2.0,4981.0,29.0,4988,31,,,,,4987.0,0.0,"[('4986.0', '5')]",-0.00020052135552436334,-0.0005013033888109083,-0.0004010427110487267,-0.001503910166432725,-0.00180469219971927
-2,444700,STARFRUIT,4982,26,,,,,4987,6,4988.0,1.0,4989.0,25.0,4984.5,0.0,"[('4982.0', '9')]",0.00020062192797672785,-0.00010031096398836393,0.00020062192797672785,-0.0012037315678603672,-0.001404353495837095
-2,444800,STARFRUIT,4982,29,,,,,4987,2,4988.0,1.0,4989.0,28.0,4984.5,0.0,[],0.00020062192797672785,0.0003009328919650918,0.00020062192797672785,-0.001103420603872003,-0.0016049754238138228
-2,444900,STARFRUIT,4982,24,,,,,4989,24,,,,,4985.5,0.0,"[('4982.0', '1')]",0.0007020359041219537,-0.00020058168689198675,0.0,-0.001303780964797914,-0.001805235182027881
-2,445000,STARFRUIT,4982,29,,,,,4988,2,4989.0,27.0,,,4985.0,0.0,[],0.0,0.00010030090270812437,0.00030090270812437313,-0.0014042126379137413,-0.0015045135406218655
-2,445100,STARFRUIT,4983,7,4982.0,26.0,,,4989,27,,,,,4986.0,0.0,[],-0.00030084235860409147,-0.0006016847172081829,-0.00010028078620136381,-0.00210589651022864,-0.001704773365423185
-2,445200,STARFRUIT,4982,25,,,,,4989,25,,,,,4985.5,0.0,[],-0.0003008725303379801,0.0,0.00010029084344599338,-0.001604653495135894,-0.0022063985558118545
-2,445300,STARFRUIT,4982,23,,,,,4989,23,,,,,4985.5,0.0,[],0.00010029084344599338,-0.00020058168689198675,-0.00020058168689198675,-0.001604653495135894,-0.0017049443385818875
-2,445400,STARFRUIT,4988,1,4983.0,22.0,,,4990,22,,,,,4989.0,0.0,"[('4988.0', '1')]",-0.0009019843656043296,-0.0008017638805371818,-0.0008017638805371818,-0.0020044097013429546,-0.0019041892162758069
-2,445500,STARFRUIT,4983,2,4982.0,20.0,,,4987,4,4989.0,22.0,,,4985.0,0.0,[],0.00010030090270812437,-0.00010030090270812437,0.00010030090270812437,-0.0014042126379137413,-0.0011033099297893681
-2,445600,STARFRUIT,4982,25,,,,,4987,5,4988.0,1.0,4989.0,24.0,4984.5,0.0,[],-0.0003009328919650918,0.00010031096398836393,0.0,-0.001504664459825459,-0.001504664459825459
-2,445700,STARFRUIT,4983,7,4982.0,28.0,,,4985,4,4989.0,28.0,,,4984.0,0.0,[],0.00030096308186195825,0.00030096308186195825,0.0006019261637239165,-0.0011035313001605137,-0.001203852327447833
-2,445800,STARFRUIT,4983,5,4982.0,31.0,,,4989,31,,,,,4986.0,0.0,[],-0.00030084235860409147,-0.00010028078620136381,-0.0005014039310068191,-0.001604492579221821,-0.001103088648215002
-2,445900,STARFRUIT,4982,21,,,,,4987,6,4989.0,21.0,,,4984.5,0.0,[],0.00010031096398836393,0.00020062192797672785,-0.00020062192797672785,-0.0010031096398836392,-0.001404353495837095
-2,446000,STARFRUIT,4982,24,,,,,4989,24,,,,,4985.5,0.0,[],-0.00020058168689198675,0.00020058168689198675,-0.0003008725303379801,-0.0010029084344599338,-0.0012034901213519205
-2,446100,STARFRUIT,4982,1,4981.0,29.0,,,4984,2,4988.0,30.0,,,4983.0,0.0,[],0.0004013646397752358,0.0005017057997190448,0.00010034115994380895,-0.0009030704394942806,-0.0012040939193257074
-2,446200,STARFRUIT,4982,25,,,,,4989,26,,,,,4985.5,0.0,"[('4982.0', '1')]",0.0,0.00010029084344599338,-0.0004011633737839735,-0.0014040718082439074,-0.0015043626516899008
-2,446300,STARFRUIT,4981,20,,,,,4988,20,,,,,4984.5,0.0,[],0.00020062192797672785,0.0,0.0004012438559534557,-0.001103420603872003,-0.001404353495837095
-2,446400,STARFRUIT,4982,1,4981.0,28.0,,,4988,29,,,,,4985.0,0.0,[],0.00010030090270812437,0.0,-0.00030090270812437313,-0.0012036108324974925,-0.0014042126379137413
-2,446500,STARFRUIT,4982,30,,,,,4987,1,4989.0,30.0,,,4984.5,0.0,[],0.0004012438559534557,0.00020062192797672785,-0.00010031096398836393,-0.0012037315678603672,-0.001404353495837095
-2,446600,STARFRUIT,4982,26,,,,,4988,1,4989.0,25.0,,,4985.0,0.0,[],0.00010030090270812437,-0.00010030090270812437,-0.00030090270812437313,-0.0018054162487462387,-0.0017051153460381143
-2,446700,STARFRUIT,4982,21,,,,,4989,21,,,,,4985.5,0.0,[],0.00010029084344599338,0.0003008725303379801,-0.0004011633737839735,-0.0014040718082439074,-0.0017049443385818875
-2,446800,STARFRUIT,4982,30,,,,,4989,30,,,,,4985.5,0.0,[],-0.00020058168689198675,-0.0004011633737839735,-0.0005014542172299669,-0.0014040718082439074,-0.001604653495135894
-2,446900,STARFRUIT,4983,25,,,,,4988,1,4990.0,25.0,,,4985.5,0.0,[],-0.00010029084344599338,-0.0004011633737839735,-0.0004011633737839735,-0.001303780964797914,-0.001604653495135894
-2,447000,STARFRUIT,4983,28,,,,,4990,28,,,,,4986.5,0.0,[],-0.0002005414619472576,-0.000501353654868144,-0.0008021658477890304,-0.001504060964604432,-0.0022059560814198334
-2,447100,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,0.0,[],-0.00020058168689198675,-0.0004011633737839735,-0.000802326747567947,-0.001303780964797914,-0.0012034901213519205
-2,447200,STARFRUIT,4984,4,4982.0,1.0,4981.0,23.0,4988,24,,,,,4986.0,0.0,[],0.00020056157240272763,-0.0005014039310068191,-0.0010028078620136383,-0.0015042117930204573,-0.001704773365423185
-2,447300,STARFRUIT,4982,25,,,,,4987,1,4989.0,25.0,,,4984.5,0.0,[],-0.00020062192797672785,0.0004012438559534557,-0.0006018657839301836,-0.001404353495837095,-0.001404353495837095
-2,447400,STARFRUIT,4982,5,4981.0,28.0,,,4988,29,,,,,4985.0,0.0,"[('4982.0', '1')]",-0.00030090270812437313,-0.00030090270812437313,-0.0007021063189568707,-0.0017051153460381143,-0.0015045135406218655
-2,447500,STARFRUIT,4982,30,,,,,4989,30,,,,,4985.5,0.0,[],-0.0003008725303379801,-0.0003008725303379801,-0.0014040718082439074,-0.0009026175910139405,-0.0014040718082439074
-2,447600,STARFRUIT,4981,26,,,,,4988,26,,,,,4984.5,0.0,[],-0.00020062192797672785,-0.00020062192797672785,-0.0005015548199418196,-0.0007021767479185475,-0.001103420603872003
-2,447700,STARFRUIT,4986,1,4982.0,8.0,4981.0,29.0,4988,29,,,,,4987.0,0.0,"[('4986.0', '1')]",-0.0007018247443352717,-0.0007018247443352717,-0.0010026067776218166,-0.0019049528774814518,-0.0017044315219570884
-2,447800,STARFRUIT,4980,23,,,,,4987,23,,,,,4983.5,0.0,[],0.0006019865556335909,-0.00010033109260559848,-0.00030099327781679544,-0.0009029798334503862,-0.0008026487408447879
-2,447900,STARFRUIT,4980,22,,,,,4987,22,,,,,4983.5,0.0,[],0.0,0.0,-0.00020066218521119696,-0.0012039731112671818,-0.0006019865556335909
-2,448000,STARFRUIT,4981,24,,,,,4987,24,,,,,4984.0,0.0,[],0.0,-0.00030096308186195825,0.00020064205457463884,-0.0016051364365971107,-0.0011035313001605137
-2,448100,STARFRUIT,4980,30,,,,,4987,30,,,,,4983.5,0.0,[],0.0,-0.0004013243704223939,-0.00020066218521119696,-0.0013043042038727803,-0.0012039731112671818
-2,448200,STARFRUIT,4980,25,,,,,4987,25,,,,,4983.5,0.0,[],0.0,-0.0005016554630279924,-0.00020066218521119696,-0.0011036420186615833,-0.0009029798334503862
-2,448300,STARFRUIT,4986,1,4981.0,2.0,4980.0,21.0,4987,21,,,,,4986.5,0.0,"[('4986.0', '1')]",-0.0007018951168154016,-0.001002707309736288,-0.0009024365787626592,-0.002005414619472576,-0.0017046024265516895
-2,448400,STARFRUIT,4980,28,,,,,4987,28,,,,,4983.5,0.0,[],0.0,-0.0004013243704223939,-0.00010033109260559848,-0.0012039731112671818,-0.0011036420186615833
-2,448500,STARFRUIT,4981,1,4980.0,28.0,,,4987,28,,,,,4984.0,0.0,"[('4987.0', '2')]",-0.00030096308186195825,-0.0011035313001605137,-0.00010032102728731942,-0.0010032102728731941,-0.0004012841091492777
-2,448600,STARFRUIT,4981,5,4980.0,22.0,,,4986,1,4987.0,21.0,,,4983.5,0.0,[],-0.0004013243704223939,-0.00030099327781679544,-0.00010033109260559848,-0.0009029798334503862,-0.0006019865556335909
-2,448700,STARFRUIT,4980,25,,,,,4987,25,,,,,4983.5,0.0,[],-0.0005016554630279924,-0.00030099327781679544,-0.00020066218521119696,-0.0008026487408447879,-0.0006019865556335909
-2,448800,STARFRUIT,4980,8,4979.0,22.0,,,4986,22,,,,,4983.0,0.0,[],-0.00030102347983142685,-0.0002006823198876179,-0.00010034115994380895,-0.0006020469596628537,-0.0005017057997190448
-2,448900,STARFRUIT,4980,19,,,,,4987,20,,,,,4983.5,0.0,"[('4980.0', '1')]",-0.0004013243704223939,-0.00020066218521119696,-0.00030099327781679544,-0.0010033109260559848,-0.0004013243704223939
-2,449000,STARFRUIT,4979,23,,,,,4986,23,,,,,4982.5,0.0,[],-0.0008028098344204717,0.0005017561465127947,-0.00040140491721023583,-0.0008028098344204717,-0.00010035122930255896
-2,449100,STARFRUIT,4978,27,,,,,4985,27,,,,,4981.5,0.0,[],0.00010037137408411121,0.00020074274816822243,0.0,-0.00010037137408411121,0.00040148549633644485
-2,449200,STARFRUIT,4979,1,4978.0,29.0,,,4983,5,4985.0,30.0,,,4981.0,0.0,[],0.0002007628990162618,0.0003011443485243927,-0.0005019072475406545,-0.0001003814495081309,0.0001003814495081309
-2,449300,STARFRUIT,4978,25,,,,,4985,25,,,,,4981.5,0.0,[],0.00010037137408411121,0.00010037137408411121,0.000501856870420556,-0.0012044564890093346,-0.00010037137408411121
-2,449400,STARFRUIT,4978,24,,,,,4985,24,,,,,4981.5,0.0,[],0.00020074274816822243,0.00030111412225233364,-0.00040148549633644485,-0.0007025996185887784,0.0
-2,449500,STARFRUIT,4978,23,,,,,4979,7,4984.0,2.0,4985.0,21.0,4978.5,0.0,[],0.0013056141408054635,0.0010043185698503565,0.00020086371397007131,-0.00020086371397007131,0.00030129557095510696
-2,449600,STARFRUIT,4979,5,4978.0,28.0,,,4985,28,,,,,4982.0,0.0,[],0.00010036130068245685,0.0002007226013649137,0.0002007226013649137,-0.0008028904054596548,-0.00010036130068245685
-2,449700,STARFRUIT,4979,23,,,,,4985,2,4986.0,21.0,,,4982.0,0.0,[],0.00010036130068245685,0.00010036130068245685,-0.00010036130068245685,-0.00030108390204737056,-0.0005018065034122842
-2,449800,STARFRUIT,4979,1,4978.0,23.0,,,4985,24,,,,,4982.0,0.0,[],0.0,0.00010036130068245685,-0.00010036130068245685,-0.0008028904054596548,-0.0005018065034122842
-2,449900,STARFRUIT,4979,27,,,,,4986,27,,,,,4982.5,0.0,[],0.00010035122930255896,-0.00010035122930255896,-0.00030105368790767686,-0.0010035122930255895,-0.0012042147516307074
-2,450000,STARFRUIT,4984,1,4979.0,26.0,,,4986,26,,,,,4985.0,0.0,"[('4984.0', '1')]",-0.00030090270812437313,-0.0009027081243731193,-0.0007021063189568707,-0.0016048144433299899,-0.0008024072216649949
-2,450100,STARFRUIT,4979,29,,,,,4986,29,,,,,4982.5,0.0,"[('4979.0', '2')]",0.00010035122930255896,-0.00020070245860511792,-0.00010035122930255896,-0.0012042147516307074,-0.0006021073758153537
-2,450200,STARFRUIT,4979,21,,,,,4986,21,,,,,4982.5,0.0,[],0.0,-0.0008028098344204717,0.0,-0.0013045659809332664,-0.00040140491721023583
-2,450300,STARFRUIT,4979,27,,,,,4985,2,4986.0,25.0,,,4982.0,0.0,"[('4985.0', '2')]",0.00010036130068245685,0.0004014452027298274,-0.0005018065034122842,-0.0011039743075070252,-0.00030108390204737056
-2,450400,STARFRUIT,4980,3,4979.0,29.0,,,4986,29,,,,,4983.0,0.0,"[('4986.0', '1')]",-0.0002006823198876179,-0.0007023881196066627,-0.0007023881196066627,-0.0006020469596628537,-0.0004013646397752358
-2,450500,STARFRUIT,4983,1,4979.0,30.0,,,4984,6,4985.0,1.0,4986.0,29.0,4983.5,0.0,"[('4983.0', '1')]",-0.0006019865556335909,-0.0008026487408447879,-0.00030099327781679544,-0.0013043042038727803,0.00020066218521119696
-2,450600,STARFRUIT,4980,4,4979.0,29.0,,,4986,29,,,,,4983.0,0.0,[],-0.00030102347983142685,0.0,-0.00030102347983142685,-0.0014047762392133253,-0.00030102347983142685
-2,450700,STARFRUIT,4979,28,,,,,4986,28,,,,,4982.5,0.0,[],-0.0008028098344204717,-0.00020070245860511792,0.0,-0.0012042147516307074,-0.00030105368790767686
-2,450800,STARFRUIT,4979,24,,,,,4986,24,,,,,4982.5,0.0,[],0.00030105368790767686,-0.00020070245860511792,-0.00040140491721023583,-0.0010035122930255895,-0.00010035122930255896
-2,450900,STARFRUIT,4979,1,4978.0,27.0,,,4985,28,,,,,4982.0,0.0,[],-0.0005018065034122842,-0.0002007226013649137,-0.00030108390204737056,-0.0010036130068245685,0.0005018065034122842
-2,451000,STARFRUIT,4978,27,,,,,4983,8,4985.0,28.0,,,4980.5,0.0,"[('4979.0', '1')]",-0.00020078305391024997,0.00020078305391024997,0.0,-0.00040156610782049993,-0.00020078305391024997
-2,451100,STARFRUIT,4978,26,,,,,4985,27,,,,,4981.5,0.0,"[('4978.0', '1')]",0.00030111412225233364,0.00010037137408411121,-0.00020074274816822243,-0.000501856870420556,0.0
-2,451200,STARFRUIT,4978,24,,,,,4979,2,4985.0,24.0,,,4978.5,0.0,"[('4982.0', '5')]",0.0006025911419102139,0.0008034548558802853,0.00040172742794014263,-0.00010043185698503566,0.0006025911419102139
-2,451300,STARFRUIT,4983,1,4978.0,24.0,,,4985,24,,,,,4984.0,0.0,"[('4983.0', '1')]",-0.0005016051364365971,-0.0009028892455858748,-0.0008025682182985554,-0.0013041733547351525,-0.00020064205457463884
-2,451400,STARFRUIT,4978,29,,,,,4981,6,4983.0,7.0,4985.0,29.0,4979.5,0.0,"[('4981.0', '6')]",0.0003012350637614218,0.0,0.0,-0.0003012350637614218,0.0012049402550456873
-2,451500,STARFRUIT,4977,25,,,,,4982,3,4984.0,25.0,,,4979.5,0.0,[],0.0004016467516818958,0.0005020584396023697,0.0,-0.0004016467516818958,0.0002008233758409479
-2,451600,STARFRUIT,4981,5,4978.0,29.0,,,4985,29,,,,,4983.0,0.0,[],-0.0002006823198876179,-0.00030102347983142685,-0.0007023881196066627,-0.0011037527593818985,0.00010034115994380895
-2,451700,STARFRUIT,4978,24,,,,,4985,24,,,,,4981.5,0.0,[],0.00020074274816822243,0.00020074274816822243,0.0,-0.0008029709926728897,0.0
-2,451800,STARFRUIT,4978,30,,,,,4985,30,,,,,4981.5,0.0,[],-0.00040148549633644485,-0.00020074274816822243,-0.00020074274816822243,-0.0006022282445046673,0.00040148549633644485
-2,451900,STARFRUIT,4978,32,,,,,4984,2,4985.0,30.0,,,4981.0,0.0,[],-0.0003011443485243927,-0.0001003814495081309,-0.0003011443485243927,-0.0005019072475406545,0.0005019072475406545
-2,452000,STARFRUIT,4978,24,,,,,4985,24,,,,,4981.5,0.0,[],0.00010037137408411121,-0.00020074274816822243,-0.00030111412225233364,-0.0007025996185887784,0.00040148549633644485
-2,452100,STARFRUIT,4979,30,,,,,4985,1,4986.0,29.0,,,4982.0,0.0,[],-0.00010036130068245685,-0.00030108390204737056,-0.0007025291047771979,-0.0015054195102368526,0.0008028904054596548
-2,452200,STARFRUIT,4979,22,,,,,4986,22,,,,,4982.5,0.0,[],0.0,-0.00040140491721023583,-0.0005017561465127947,-0.0011038635223281485,0.00020070245860511792
-2,452300,STARFRUIT,4979,29,,,,,4980,1,4982.0,3.0,4986.0,29.0,4979.5,0.0,[],0.0002008233758409479,0.00010041168792047395,0.0,-0.0004016467516818958,0.0004016467516818958
-2,452400,STARFRUIT,4979,28,,,,,4980,3,4985.0,2.0,4986.0,26.0,4979.5,0.0,[],0.0002008233758409479,0.0,0.0,-0.0004016467516818958,0.0014057636308866352
-2,452500,STARFRUIT,4979,1,4978.0,28.0,,,4985,29,,,,,4982.0,0.0,[],-0.00030108390204737056,-0.0005018065034122842,-0.0005018065034122842,-0.0009032517061421116,-0.00010036130068245685
-2,452600,STARFRUIT,4979,26,,,,,4984,8,4985.0,1.0,4986.0,26.0,4981.5,0.0,"[('4979.0', '1')]",-0.00020074274816822243,-0.00040148549633644485,-0.00040148549633644485,-0.0007025996185887784,0.00040148549633644485
-2,452700,STARFRUIT,4979,29,,,,,4986,29,,,,,4982.5,0.0,[],-0.00040140491721023583,-0.00020070245860511792,-0.0008028098344204717,-0.0009031610637230306,0.00020070245860511792
-2,452800,STARFRUIT,4978,29,,,,,4983,2,4985.0,29.0,,,4980.5,0.0,[],-0.00010039152695512498,0.0,-0.000301174580865375,-0.00060234916173075,0.0
-2,452900,STARFRUIT,4978,23,,,,,4983,1,4985.0,23.0,,,4980.5,0.0,[],-0.00020078305391024997,-0.00020078305391024997,-0.000301174580865375,-0.0008031322156409999,0.0005019576347756249
-2,453000,STARFRUIT,4977,30,,,,,4984,30,,,,,4980.5,0.0,[],-0.00020078305391024997,-0.00010039152695512498,-0.0005019576347756249,-0.00060234916173075,0.00060234916173075
-2,453100,STARFRUIT,4978,2,4977.0,27.0,,,4983,2,4984.0,25.0,,,4980.5,0.0,[],-0.00020078305391024997,-0.00040156610782049993,-0.0010039152695512498,-0.0008031322156409999,0.0007027406886858749
-2,453200,STARFRUIT,4977,29,,,,,4984,29,,,,,4980.5,0.0,[],0.00020078305391024997,-0.00010039152695512498,-0.00060234916173075,-0.0007027406886858749,0.0008031322156409999
-2,453300,STARFRUIT,4977,25,,,,,4983,2,4984.0,23.0,,,4980.0,0.0,"[('4983.0', '6'), ('4983.0', '2')]",0.00010040160642570282,-0.00010040160642570282,-0.000502008032128514,-0.0011044176706827308,0.0009036144578313253
-2,453400,STARFRUIT,4977,30,,,,,4982,1,4984.0,30.0,,,4979.5,0.0,[],0.0,0.0,-0.00010041168792047395,-0.0004016467516818958,0.0009037051912842655
-2,453500,STARFRUIT,4976,21,,,,,4983,21,,,,,4979.5,0.0,[],0.00010041168792047395,0.0,-0.0003012350637614218,-0.0004016467516818958,0.0014057636308866352
-2,453600,STARFRUIT,4976,22,,,,,4983,22,,,,,4979.5,0.0,"[('4983.0', '8')]",-0.0002008233758409479,0.0,-0.0005020584396023697,-0.0006024701275228437,0.0004016467516818958
-2,453700,STARFRUIT,4980,4,4976.0,24.0,,,4983,24,,,,,4981.5,0.0,[],-0.00030111412225233364,-0.0006022282445046673,-0.0006022282445046673,-0.00030111412225233364,0.000501856870420556
-2,453800,STARFRUIT,4980,3,4976.0,23.0,,,4981,1,4983.0,23.0,,,4980.5,0.0,"[('4980.0', '3')]",-0.00020078305391024997,-0.000301174580865375,-0.0005019576347756249,-0.00020078305391024997,0.0008031322156409999
-2,453900,STARFRUIT,4977,7,4976.0,31.0,,,4982,2,4983.0,29.0,,,4979.5,0.0,[],0.0,-0.00010041168792047395,0.0,-0.0004016467516818958,0.0008032935033637916
-2,454000,STARFRUIT,4977,2,4976.0,29.0,,,4983,31,,,,,4980.0,0.0,[],-0.00010040160642570282,-0.00040160642570281126,0.00010040160642570282,-0.000502008032128514,0.0007028112449799197
-2,454100,STARFRUIT,4976,23,,,,,4981,3,4983.0,23.0,,,4978.5,0.0,[],0.00020086371397007131,-0.0006025911419102139,0.0,-0.00030129557095510696,0.0013056141408054635
-2,454200,STARFRUIT,4977,2,4976.0,30.0,,,4983,31,,,,,4980.0,0.0,[],-0.00030120481927710846,-0.000502008032128514,-0.00030120481927710846,-0.000502008032128514,0.001004016064257028
-2,454300,STARFRUIT,4976,30,,,,,4983,30,,,,,4979.5,0.0,"[('4983.0', '12')]",-0.00010041168792047395,-0.0004016467516818958,-0.00010041168792047395,-0.0006024701275228437,0.0008032935033637916
-2,454400,STARFRUIT,4976,23,,,,,4983,23,,,,,4979.5,0.0,[],-0.00010041168792047395,-0.00010041168792047395,-0.00010041168792047395,-0.0008032935033637916,0.0015061753188071092
-2,454500,STARFRUIT,4976,24,,,,,4983,25,,,,,4979.5,0.0,"[('4976.0', '1')]",-0.0003012350637614218,-0.0003012350637614218,-0.0002008233758409479,-0.0002008233758409479,0.0009037051912842655
-2,454600,STARFRUIT,4976,28,,,,,4983,28,,,,,4979.5,0.0,[],-0.0008032935033637916,-0.0005020584396023697,-0.0007028818154433176,-0.0003012350637614218,0.0010041168792047394
-2,454700,STARFRUIT,4975,29,,,,,4982,29,,,,,4978.5,0.0,[],-0.00020086371397007131,0.0,0.0,-0.00020086371397007131,0.0014060459977904992
-2,454800,STARFRUIT,4976,2,4975.0,26.0,,,4982,28,,,,,4979.0,0.0,"[('4982.0', '2')]",-0.0003012653143201446,-0.0002008435428800964,-0.0001004217714400482,-0.000502108857200241,0.0014059048001606748
-2,454900,STARFRUIT,4976,29,,,,,4982,1,4983.0,28.0,,,4979.0,0.0,[],0.0,0.0001004217714400482,0.0,-0.000502108857200241,0.0013054830287206266
-2,455000,STARFRUIT,4977,2,4976.0,32.0,,,4979,2,4982.0,2.0,4983.0,30.0,4978.0,0.0,[],0.0,0.000502209722780233,0.0002008838891120932,-0.0001004419445560466,0.0013057452792286058
-2,455100,STARFRUIT,4975,30,,,,,4976,1,4980.0,3.0,4982.0,30.0,4975.5,0.0,[],0.00030147723846849563,0.0006029544769369913,0.0007034468897598232,0.0004019696512913275,0.002612802733393629
-2,455200,STARFRUIT,4974,24,,,,,4981,24,,,,,4977.5,0.0,[],0.00020090406830738323,0.00020090406830738323,0.00020090406830738323,-0.0006027122049221497,0.0017076845806127574
-2,455300,STARFRUIT,4974,21,,,,,4981,21,,,,,4977.5,0.0,[],0.00010045203415369161,0.00030135610246107485,0.0,-0.00010045203415369161,0.0017076845806127574
-2,455400,STARFRUIT,4977,2,4974.0,21.0,,,4981,21,,,,,4979.0,0.0,[],0.0001004217714400482,0.0,-0.000502108857200241,0.0001004217714400482,0.0014059048001606748
-2,455500,STARFRUIT,4975,23,,,,,4981,24,,,,,4978.0,0.0,"[('4975.0', '1')]",0.000502209722780233,0.0001004419445560466,0.0006026516673362796,0.0003013258336681398,0.0017075130574527922
-2,455600,STARFRUIT,4975,1,4974.0,22.0,,,4979,3,4981.0,23.0,,,4977.0,0.0,"[('4975.0', '1')]",0.0003013863773357444,-0.00020092425155716296,0.0008036970062286518,0.0,0.001908780389793048
-2,455700,STARFRUIT,4975,27,,,,,4982,27,,,,,4978.5,0.0,[],0.0,0.0,-0.00020086371397007131,-0.00010043185698503566,0.0017073415687456062
-2,455800,STARFRUIT,4975,1,4974.0,30.0,,,4981,31,,,,,4978.0,0.0,[],0.0002008838891120932,0.0001004419445560466,0.0002008838891120932,0.000502209722780233,0.0018079550020088388
-2,455900,STARFRUIT,4978,5,4975.0,8.0,4974.0,28.0,4981,28,,,,,4979.5,0.0,[],-0.00010041168792047395,-0.00010041168792047395,-0.0004016467516818958,-0.0004016467516818958,0.0019078220704890048
-2,456000,STARFRUIT,4980,1,4975.0,1.0,4974.0,27.0,4981,28,,,,,4980.5,0.0,[],-0.00040156610782049993,-0.000301174580865375,-0.0009035237425961249,-0.00020078305391024997,0.0012046983234615
-2,456100,STARFRUIT,4975,27,,,,,4982,28,,,,,4978.5,0.0,"[('4975.0', '1')]",-0.0005021592849251782,0.00010043185698503566,-0.00030129557095510696,-0.00030129557095510696,0.0017073415687456062
-2,456200,STARFRUIT,4975,24,,,,,4982,24,,,,,4978.5,0.0,[],0.0,0.0,-0.00010043185698503566,-0.00010043185698503566,0.0015064778547755348
