timestamp,symbol,alpha,mid,bid,bid_amt,ask,ask_amt
71000,AMETHYSTS,69,9999.0,9996,1,10002,-5
71000,STARFRUIT,69,4986.5,4983,30,4990,-30
71100,AMETHYSTS,69,10001.0,9998,9,10004,-1
71100,STARFRUIT,69,4986.0,4983,22,4989,-1
71200,AMETHYSTS,69,10003.0,10002,1,10004,-1
71200,STARFRUIT,69,4986.5,4983,28,4990,-29
71300,AMETHYSTS,69,9999.0,9996,2,10002,-4
71300,STARFRUIT,69,4986.0,4984,2,4988,-4
71400,AMETHYSTS,69,9999.0,9996,2,10002,-3
71400,STARFRUIT,69,4987.0,4984,26,4990,-2
71500,AMETHYSTS,69,10003.0,10002,1,10004,-2
71500,STARFRUIT,69,4984.5,4984,28,4985,-3
71600,AMETHYSTS,69,9997.0,9996,1,9998,-3
71600,STARFRUIT,69,4987.5,4984,28,4991,-28
71700,AMETHYSTS,69,10000.0,9996,2,10004,-2
71700,STARFRUIT,69,4986.5,4984,31,4989,-4
71800,AMETHYSTS,69,10003.0,10002,1,10004,-2
71800,STARFRUIT,69,4987.0,4984,27,4990,-2
71900,AMETHYSTS,69,10003.0,10002,1,10004,-1
71900,STARFRUIT,69,4987.0,4984,26,4990,-1
72000,AMETHYSTS,69,10000.0,9996,1,10004,-1
72000,STARFRUIT,69,4986.0,4984,1,4988,-6
72100,AMETHYSTS,69,10000.0,9995,21,10005,-21
72100,STARFRUIT,69,4985.5,4983,21,4988,-5
72200,AMETHYSTS,69,10000.0,9996,2,10004,-2
72200,STARFRUIT,69,4989.5,4988,3,4991,-31
72300,AMETHYSTS,69,9999.0,9996,1,10002,-8
72300,STARFRUIT,69,4987.5,4984,23,4991,-23
72400,AMETHYSTS,69,10003.0,10002,1,10004,-2
72400,STARFRUIT,69,4987.0,4985,2,4989,-6
72500,AMETHYSTS,69,10000.0,9996,2,10004,-2
72500,STARFRUIT,69,4989.0,4986,9,4992,-27
72600,AMETHYSTS,69,10000.0,9996,2,10004,-2
72600,STARFRUIT,69,4988.5,4986,2,4991,-2
72700,AMETHYSTS,69,10000.0,9995,23,10005,-23
72700,STARFRUIT,69,4988.5,4985,23,4992,-23
72800,AMETHYSTS,69,10000.0,9995,20,10005,-20
72800,STARFRUIT,69,4987.5,4984,20,4991,-20
72900,AMETHYSTS,69,10001.0,9998,1,10004,-2
72900,STARFRUIT,69,4987.5,4984,24,4991,-24
73000,AMETHYSTS,69,9999.0,9996,1,10002,-7
73000,STARFRUIT,69,4986.5,4984,21,4989,-2
73100,AMETHYSTS,69,9999.0,9996,2,10002,-3
73100,STARFRUIT,69,4987.0,4984,31,4990,-2
73200,AMETHYSTS,69,10000.0,9995,21,10005,-21
73200,STARFRUIT,69,4987.5,4984,21,4991,-21
73300,AMETHYSTS,69,10000.0,9996,1,10004,-1
73300,STARFRUIT,69,4987.0,4984,1,4990,-30
73400,AMETHYSTS,69,9996.5,9995,30,9998,-1
73400,STARFRUIT,69,4985.5,4983,30,4988,-4
73500,AMETHYSTS,69,10000.0,9996,2,10004,-2
73500,STARFRUIT,69,4986.5,4983,25,4990,-25
73600,AMETHYSTS,69,10000.0,9996,1,10004,-1
73600,STARFRUIT,69,4985.5,4982,25,4989,-25
73700,AMETHYSTS,69,10000.0,9995,24,10005,-24
73700,STARFRUIT,69,4985.5,4982,24,4989,-24
73800,AMETHYSTS,69,10000.0,9995,24,10005,-24
73800,STARFRUIT,69,4984.5,4982,24,4987,-5
73900,AMETHYSTS,69,10000.0,9995,30,10005,-30
73900,STARFRUIT,69,4982.5,4982,30,4983,-3
74000,AMETHYSTS,69,10003.0,10002,1,10004,-2
74000,STARFRUIT,69,4984.5,4982,26,4987,-3
74100,AMETHYSTS,69,10002.0,10000,6,10004,-2
74100,STARFRUIT,69,4987.0,4985,6,4989,-32
74200,AMETHYSTS,69,9999.0,9996,2,10002,-6
74200,STARFRUIT,69,4984.5,4981,22,4988,-22
74300,AMETHYSTS,69,9999.0,9996,2,10002,-6
74300,STARFRUIT,69,4985.0,4982,7,4988,-32
74400,AMETHYSTS,69,10000.0,9995,30,10005,-30
74400,STARFRUIT,69,4984.5,4981,30,4988,-30
74500,AMETHYSTS,69,10002.5,10000,3,10005,-29
74500,STARFRUIT,69,4986.0,4984,3,4988,-29
74600,AMETHYSTS,69,10003.5,10002,1,10005,-29
74600,STARFRUIT,69,4984.5,4981,29,4988,-29
74700,AMETHYSTS,69,10000.0,9996,2,10004,-2
74700,STARFRUIT,69,4984.5,4981,32,4988,-32
74800,AMETHYSTS,69,10001.0,9998,9,10004,-1
74800,STARFRUIT,69,4985.0,4982,26,4988,-1
74900,AMETHYSTS,69,10003.0,10002,1,10004,-1
74900,STARFRUIT,69,4985.0,4982,31,4988,-1
75000,AMETHYSTS,69,9996.5,9995,27,9998,-1
75000,STARFRUIT,69,4987.5,4987,1,4988,-27
75100,AMETHYSTS,69,10000.0,9995,30,10005,-30
75100,STARFRUIT,69,4984.5,4981,30,4988,-30
75200,AMETHYSTS,69,10001.0,9998,2,10004,-2
75200,STARFRUIT,69,4987.0,4986,3,4988,-2
75300,AMETHYSTS,69,10000.0,9996,1,10004,-1
75300,STARFRUIT,69,4986.0,4983,1,4989,-29
75400,AMETHYSTS,69,10000.0,9996,1,10004,-1
75400,STARFRUIT,69,4986.0,4983,31,4989,-1
75500,AMETHYSTS,69,10000.0,9996,2,10004,-2
75500,STARFRUIT,69,4986.0,4983,6,4989,-30
75600,AMETHYSTS,69,10003.0,10002,1,10004,-2
75600,STARFRUIT,69,4986.0,4983,28,4989,-2
75700,AMETHYSTS,69,10000.0,9996,1,10004,-1
75700,STARFRUIT,69,4985.5,4983,27,4988,-3
75800,AMETHYSTS,69,10001.0,9998,5,10004,-1
75800,STARFRUIT,69,4986.0,4983,1,4989,-30
75900,AMETHYSTS,69,9998.5,9995,21,10002,-8
75900,STARFRUIT,69,4985.5,4982,21,4989,-21
76000,AMETHYSTS,69,10001.0,9998,2,10004,-2
76000,STARFRUIT,69,4986.0,4983,32,4989,-2
76100,AMETHYSTS,69,9997.0,9996,1,9998,-1
76100,STARFRUIT,69,4986.0,4983,21,4989,-1
76200,AMETHYSTS,69,10000.0,9996,1,10004,-1
76200,STARFRUIT,69,4986.5,4983,22,4990,-22
76300,AMETHYSTS,69,10000.0,9995,27,10005,-27
76300,STARFRUIT,69,4988.0,4985,6,4991,-27
76400,AMETHYSTS,69,10001.5,9998,4,10005,-28
76400,STARFRUIT,69,4987.5,4984,28,4991,-28
76500,AMETHYSTS,69,10000.0,9996,1,10004,-1
76500,STARFRUIT,69,4987.0,4984,6,4990,-28
76600,AMETHYSTS,69,10000.0,9996,2,10004,-2
76600,STARFRUIT,69,4985.5,4982,30,4989,-30
76700,AMETHYSTS,69,10000.0,9996,1,10004,-1
76700,STARFRUIT,69,4984.5,4982,26,4987,-4
76800,AMETHYSTS,69,10000.0,9995,25,10005,-25
76800,STARFRUIT,69,4985.5,4982,25,4989,-25
76900,AMETHYSTS,69,10001.5,9998,5,10005,-24
76900,STARFRUIT,69,4983.5,4983,24,4984,-4
77000,AMETHYSTS,69,9999.0,9996,1,10002,-4
77000,STARFRUIT,69,4986.5,4983,27,4990,-27
77100,AMETHYSTS,69,10002.0,10000,3,10004,-1
77100,STARFRUIT,69,4988.5,4987,2,4990,-30
77200,AMETHYSTS,69,10000.0,9996,1,10004,-1
77200,STARFRUIT,69,4986.0,4984,1,4988,-7
77300,AMETHYSTS,69,10000.0,9996,2,10004,-2
77300,STARFRUIT,69,4987.5,4984,24,4991,-24
77400,AMETHYSTS,69,9998.5,9995,30,10002,-2
77400,STARFRUIT,69,4987.5,4984,30,4991,-30
77500,AMETHYSTS,69,10000.0,9996,2,10004,-2
77500,STARFRUIT,69,4987.5,4984,30,4991,-30
77600,AMETHYSTS,69,10000.0,9996,2,10004,-2
77600,STARFRUIT,69,4987.0,4984,5,4990,-27
77700,AMETHYSTS,69,10000.0,9995,26,10005,-26
77700,STARFRUIT,69,4986.5,4983,26,4990,-26
77800,AMETHYSTS,69,10000.0,9996,1,10004,-1
77800,STARFRUIT,69,4986.5,4984,26,4989,-2
77900,AMETHYSTS,69,10003.0,10002,3,10004,-2
77900,STARFRUIT,69,4987.0,4984,7,4990,-32
78000,AMETHYSTS,69,9996.5,9995,23,9998,-11
78000,STARFRUIT,69,4987.0,4984,7,4990,-23
78100,AMETHYSTS,69,10003.0,10002,1,10004,-2
78100,STARFRUIT,69,4984.5,4984,23,4985,-3
78200,AMETHYSTS,69,10001.5,9998,7,10005,-27
78200,STARFRUIT,69,4986.5,4984,27,4989,-2
78300,AMETHYSTS,69,10000.0,9995,30,10005,-30
78300,STARFRUIT,69,4987.5,4984,30,4991,-30
78400,AMETHYSTS,69,10000.0,9995,26,10005,-26
78400,STARFRUIT,69,4986.5,4984,26,4989,-5
78500,AMETHYSTS,69,10001.0,9998,4,10004,-1
78500,STARFRUIT,69,4987.0,4984,23,4990,-1
78600,AMETHYSTS,69,9998.5,9995,22,10002,-4
78600,STARFRUIT,69,4986.5,4983,22,4990,-22
78700,AMETHYSTS,69,9997.0,9996,2,9998,-1
78700,STARFRUIT,69,4983.5,4983,32,4984,-2
78800,AMETHYSTS,69,10003.5,10002,1,10005,-23
78800,STARFRUIT,69,4987.0,4984,4,4990,-23
78900,AMETHYSTS,69,10003.5,10002,1,10005,-26
78900,STARFRUIT,69,4989.0,4988,1,4990,-26
79000,AMETHYSTS,69,10001.5,9998,2,10005,-28
79000,STARFRUIT,69,4983.5,4983,28,4984,-3
79100,AMETHYSTS,69,10000.0,9996,1,10004,-1
79100,STARFRUIT,69,4985.5,4982,23,4989,-24
79200,AMETHYSTS,69,9997.0,9996,1,9998,-3
79200,STARFRUIT,69,4984.0,4983,21,4985,-5
79300,AMETHYSTS,69,10001.0,9998,3,10004,-1
79300,STARFRUIT,69,4986.0,4983,5,4989,-30
79400,AMETHYSTS,69,10001.0,9998,6,10004,-2
79400,STARFRUIT,69,4985.5,4982,27,4989,-28
79500,AMETHYSTS,69,10000.0,9996,2,10004,-2
79500,STARFRUIT,69,4985.5,4982,26,4989,-26
79600,AMETHYSTS,69,9998.5,9995,25,10002,-8
79600,STARFRUIT,69,4984.5,4981,25,4988,-25
79700,AMETHYSTS,69,10000.0,9995,24,10005,-24
79700,STARFRUIT,69,4984.5,4981,24,4988,-24
79800,AMETHYSTS,69,10003.5,10002,1,10005,-21
79800,STARFRUIT,69,4983.5,4981,21,4986,-8
79900,AMETHYSTS,69,10001.0,9998,1,10004,-1
79900,STARFRUIT,69,4984.0,4981,29,4987,-1
80000,AMETHYSTS,69,10000.0,9996,2,10004,-2
80000,STARFRUIT,69,4984.0,4981,2,4987,-32
80100,AMETHYSTS,69,10000.0,9996,2,10004,-2
80100,STARFRUIT,69,4986.0,4985,4,4987,-29
80200,AMETHYSTS,69,10000.0,9995,28,10005,-28
80200,STARFRUIT,69,4983.5,4980,28,4987,-28
80300,AMETHYSTS,69,10000.0,9996,1,10004,-1
80300,STARFRUIT,69,4984.0,4981,1,4987,-27
80400,AMETHYSTS,69,10000.0,9996,1,10004,-1
80400,STARFRUIT,69,4984.5,4981,26,4988,-26
80500,AMETHYSTS,69,9998.0,9996,2,10000,-6
80500,STARFRUIT,69,4982.5,4981,28,4984,-6
80600,AMETHYSTS,69,9999.0,9996,2,10002,-9
80600,STARFRUIT,69,4986.5,4985,4,4988,-26
80700,AMETHYSTS,69,10000.0,9996,1,10004,-1
80700,STARFRUIT,69,4984.0,4981,31,4987,-1
80800,AMETHYSTS,69,9999.0,9996,1,10002,-3
80800,STARFRUIT,69,4986.5,4986,1,4987,-1
80900,AMETHYSTS,69,9998.5,9995,21,10002,-5
80900,STARFRUIT,69,4985.0,4982,4,4988,-21
81000,AMETHYSTS,69,10000.0,9995,29,10005,-29
81000,STARFRUIT,69,4983.5,4980,29,4987,-29
81100,AMETHYSTS,69,10000.0,9996,1,10004,-1
81100,STARFRUIT,69,4986.5,4986,1,4987,-1
81200,AMETHYSTS,69,10000.0,9995,22,10005,-22
81200,STARFRUIT,69,4986.5,4986,1,4987,-22
81300,AMETHYSTS,69,10000.0,9996,1,10004,-1
81300,STARFRUIT,69,4984.0,4981,1,4987,-31
81400,AMETHYSTS,69,10000.0,9996,1,10004,-1
81400,STARFRUIT,69,4983.0,4981,26,4985,-7
81500,AMETHYSTS,69,10000.0,9996,2,10004,-2
81500,STARFRUIT,69,4985.0,4982,6,4988,-25
81600,AMETHYSTS,69,10000.0,9996,2,10004,-2
81600,STARFRUIT,69,4984.5,4981,26,4988,-26
81700,AMETHYSTS,69,10000.0,9996,1,10004,-1
81700,STARFRUIT,69,4985.0,4982,6,4988,-24
81800,AMETHYSTS,69,10003.0,10002,1,10004,-2
81800,STARFRUIT,69,4984.5,4981,25,4988,-25
81900,AMETHYSTS,69,9997.0,9996,1,9998,-1
81900,STARFRUIT,69,4984.5,4981,30,4988,-30
82000,AMETHYSTS,69,10000.0,9995,22,10005,-22
82000,STARFRUIT,69,4984.5,4981,22,4988,-22
82100,AMETHYSTS,69,10000.0,9996,2,10004,-2
82100,STARFRUIT,69,4984.5,4981,27,4988,-27
82200,AMETHYSTS,69,10003.0,10002,1,10004,-2
82200,STARFRUIT,69,4985.0,4982,2,4988,-25
82300,AMETHYSTS,69,10000.0,9996,2,10004,-2
82300,STARFRUIT,69,4985.0,4982,2,4988,-28
82400,AMETHYSTS,69,10000.0,9996,1,10004,-1
82400,STARFRUIT,69,4985.0,4982,1,4988,-21
82500,AMETHYSTS,69,10000.0,9996,2,10004,-2
82500,STARFRUIT,69,4984.5,4981,22,4988,-23
82600,AMETHYSTS,69,9999.0,9996,2,10002,-8
82600,STARFRUIT,69,4981.5,4981,27,4982,-3
82700,AMETHYSTS,69,10001.0,9998,1,10004,-1
82700,STARFRUIT,69,4983.5,4980,22,4987,-22
82800,AMETHYSTS,69,9999.0,9996,2,10002,-1
82800,STARFRUIT,69,4984.0,4981,2,4987,-22
82900,AMETHYSTS,69,9996.5,9995,21,9998,-1
82900,STARFRUIT,69,4983.5,4980,21,4987,-21
83000,AMETHYSTS,69,10000.0,9996,1,10004,-1
83000,STARFRUIT,69,4984.0,4981,1,4987,-25
83100,AMETHYSTS,69,9997.0,9996,2,9998,-1
83100,STARFRUIT,69,4985.5,4983,4,4988,-2
83200,AMETHYSTS,69,10000.0,9996,2,10004,-2
83200,STARFRUIT,69,4985.0,4982,27,4988,-27
83300,AMETHYSTS,69,10000.0,9996,1,10004,-1
83300,STARFRUIT,69,4985.5,4982,26,4989,-26
83400,AMETHYSTS,69,9999.0,9996,2,10002,-8
83400,STARFRUIT,69,4985.5,4982,28,4989,-28
83500,AMETHYSTS,69,10000.0,9996,1,10004,-1
83500,STARFRUIT,69,4985.5,4982,27,4989,-27
83600,AMETHYSTS,69,10000.0,9996,1,10004,-1
83600,STARFRUIT,69,4985.0,4982,23,4988,-1
83700,AMETHYSTS,69,10000.0,9996,2,10004,-2
83700,STARFRUIT,69,4985.5,4982,24,4989,-25
83800,AMETHYSTS,69,10000.0,9996,2,10004,-2
83800,STARFRUIT,69,4986.0,4983,2,4989,-30
83900,AMETHYSTS,69,10000.0,9995,27,10005,-27
83900,STARFRUIT,69,4986.5,4983,27,4990,-27
84000,AMETHYSTS,69,9997.0,9996,1,9998,-1
84000,STARFRUIT,69,4988.0,4987,1,4989,-25
84100,AMETHYSTS,69,10000.0,9996,1,10004,-1
84100,STARFRUIT,69,4985.0,4982,21,4988,-1
84200,AMETHYSTS,69,10000.0,9996,2,10004,-2
84200,STARFRUIT,69,4985.0,4982,7,4988,-29
84300,AMETHYSTS,69,10001.0,9998,7,10004,-2
84300,STARFRUIT,69,4985.5,4982,32,4989,-32
84400,AMETHYSTS,69,10000.0,9995,20,10005,-20
84400,STARFRUIT,69,4985.5,4982,20,4989,-20
84500,AMETHYSTS,69,10001.0,9998,3,10004,-2
84500,STARFRUIT,69,4986.0,4983,4,4989,-24
84600,AMETHYSTS,69,9997.0,9996,2,9998,-1
84600,STARFRUIT,69,4988.5,4988,1,4989,-2
84700,AMETHYSTS,69,10000.0,9996,1,10004,-1
84700,STARFRUIT,69,4986.0,4983,30,4989,-1
84800,AMETHYSTS,69,10000.0,9996,2,10004,-2
84800,STARFRUIT,69,4986.5,4984,3,4989,-2
84900,AMETHYSTS,69,10000.0,9995,29,10005,-29
84900,STARFRUIT,69,4985.5,4983,29,4988,-1
85000,AMETHYSTS,69,9996.5,9995,24,9998,-1
85000,STARFRUIT,69,4985.5,4982,24,4989,-24
85100,AMETHYSTS,69,10000.0,9996,1,10004,-1
85100,STARFRUIT,69,4985.5,4982,26,4989,-26
85200,AMETHYSTS,69,10000.0,9996,2,10004,-2
85200,STARFRUIT,69,4985.5,4982,24,4989,-24
85300,AMETHYSTS,69,10000.0,9996,1,10004,-1
85300,STARFRUIT,69,4986.5,4984,2,4989,-1
85400,AMETHYSTS,69,10000.0,9996,1,10004,-1
85400,STARFRUIT,69,4986.0,4983,4,4989,-22
85500,AMETHYSTS,69,9999.0,9996,2,10002,-9
85500,STARFRUIT,69,4985.0,4982,30,4988,-2
85600,AMETHYSTS,69,10000.0,9996,2,10004,-2
85600,STARFRUIT,69,4988.0,4987,4,4989,-22
85700,AMETHYSTS,69,10003.0,10002,3,10004,-1
85700,STARFRUIT,69,4985.5,4982,28,4989,-28
85800,AMETHYSTS,69,9999.0,9998,7,10000,-6
85800,STARFRUIT,69,4984.5,4983,30,4986,-6
85900,AMETHYSTS,69,9997.0,9996,1,9998,-1
85900,STARFRUIT,69,4986.0,4983,1,4989,-31
86000,AMETHYSTS,69,10002.0,10000,5,10004,-2
86000,STARFRUIT,69,4987.5,4986,5,4989,-2
86100,AMETHYSTS,69,10003.0,10002,1,10004,-1
86100,STARFRUIT,69,4986.0,4983,1,4989,-27
86200,AMETHYSTS,69,10000.0,9996,1,10004,-1
86200,STARFRUIT,69,4983.5,4983,1,4984,-3
86300,AMETHYSTS,69,10001.5,9998,5,10005,-28
86300,STARFRUIT,69,4985.5,4982,28,4989,-28
86400,AMETHYSTS,69,10000.0,9996,1,10004,-1
86400,STARFRUIT,69,4986.0,4983,4,4989,-31
86500,AMETHYSTS,69,10001.0,9998,3,10004,-1
86500,STARFRUIT,69,4986.5,4983,27,4990,-27
86600,AMETHYSTS,69,10000.0,9995,25,10005,-25
86600,STARFRUIT,69,4985.5,4983,25,4988,-1
86700,AMETHYSTS,69,10002.5,10000,1,10005,-21
86700,STARFRUIT,69,4986.0,4985,1,4987,-3
86800,AMETHYSTS,69,10003.0,10002,5,10004,-1
86800,STARFRUIT,69,4986.0,4983,25,4989,-1
86900,AMETHYSTS,69,10000.0,9996,1,10004,-1
86900,STARFRUIT,69,4988.5,4987,2,4990,-21
87000,AMETHYSTS,69,10000.0,9995,22,10005,-22
87000,STARFRUIT,69,4986.0,4983,22,4989,-22
87100,AMETHYSTS,69,10000.0,9996,1,10004,-1
87100,STARFRUIT,69,4986.0,4983,4,4989,-21
87200,AMETHYSTS,69,10000.0,9996,1,10004,-1
87200,STARFRUIT,69,4985.5,4982,28,4989,-28
87300,AMETHYSTS,69,10000.0,9996,2,10004,-2
87300,STARFRUIT,69,4986.0,4983,2,4989,-32
87400,AMETHYSTS,69,10000.0,9996,2,10004,-2
87400,STARFRUIT,69,4982.5,4982,28,4983,-1
87500,AMETHYSTS,69,10000.0,9995,30,10005,-30
87500,STARFRUIT,69,4985.5,4982,30,4989,-30
87600,AMETHYSTS,69,10001.5,9998,4,10005,-23
87600,STARFRUIT,69,4985.5,4982,23,4989,-23
87700,AMETHYSTS,69,10000.0,9995,21,10005,-21
87700,STARFRUIT,69,4985.5,4982,20,4989,-21
87800,AMETHYSTS,69,10001.5,9998,4,10005,-27
87800,STARFRUIT,69,4986.5,4983,27,4990,-27
87900,AMETHYSTS,69,10000.0,9995,24,10005,-24
87900,STARFRUIT,69,4985.5,4982,24,4989,-24
88000,AMETHYSTS,69,10000.0,9996,2,10004,-2
88000,STARFRUIT,69,4986.5,4983,27,4990,-27
88100,AMETHYSTS,69,9997.0,9996,2,9998,-1
88100,STARFRUIT,69,4987.5,4984,27,4991,-27
88200,AMETHYSTS,69,10003.0,10002,5,10004,-2
88200,STARFRUIT,69,4988.0,4985,8,4991,-24
88300,AMETHYSTS,69,10001.0,9998,8,10004,-1
88300,STARFRUIT,69,4988.0,4985,24,4991,-1
88400,AMETHYSTS,69,9998.5,9995,30,10002,-6
88400,STARFRUIT,69,4987.5,4985,30,4990,-8
88500,AMETHYSTS,69,10003.5,10002,9,10005,-28
88500,STARFRUIT,69,4988.5,4985,28,4992,-28
88600,AMETHYSTS,69,9997.5,9995,23,10000,-5
88600,STARFRUIT,69,4985.5,4985,23,4986,-2
88700,AMETHYSTS,69,10001.5,9998,3,10005,-25
88700,STARFRUIT,69,4987.5,4985,25,4990,-4
88800,AMETHYSTS,69,10001.0,9998,9,10004,-2
88800,STARFRUIT,69,4985.5,4985,2,4986,-2
88900,AMETHYSTS,69,10000.0,9996,1,10004,-1
88900,STARFRUIT,69,4987.5,4984,24,4991,-25
89000,AMETHYSTS,69,10000.0,9996,2,10004,-2
89000,STARFRUIT,69,4986.5,4984,22,4989,-3
89100,AMETHYSTS,69,10001.0,9998,6,10004,-1
89100,STARFRUIT,69,4987.0,4984,7,4990,-27
89200,AMETHYSTS,69,9999.0,9996,1,10002,-2
89200,STARFRUIT,69,4986.5,4984,28,4989,-5
89300,AMETHYSTS,69,10001.0,9998,2,10004,-2
89300,STARFRUIT,69,4987.5,4984,28,4991,-28
89400,AMETHYSTS,69,10001.5,9998,8,10005,-20
89400,STARFRUIT,69,4987.5,4984,20,4991,-20
89500,AMETHYSTS,69,10000.0,9996,1,10004,-1
89500,STARFRUIT,69,4987.5,4984,31,4991,-31
89600,AMETHYSTS,69,10000.0,9996,1,10004,-1
89600,STARFRUIT,69,4986.5,4984,25,4989,-6
89700,AMETHYSTS,69,10000.0,9996,2,10004,-2
89700,STARFRUIT,69,4987.5,4985,1,4990,-2
89800,AMETHYSTS,69,10001.5,9998,4,10005,-24
89800,STARFRUIT,69,4987.5,4984,23,4991,-24
89900,AMETHYSTS,69,10000.0,9995,23,10005,-23
89900,STARFRUIT,69,4987.5,4984,23,4991,-23
90000,AMETHYSTS,69,10001.0,9998,1,10004,-1
90000,STARFRUIT,69,4987.0,4984,29,4990,-1
90100,AMETHYSTS,69,9999.0,9996,1,10002,-1
90100,STARFRUIT,69,4987.0,4984,8,4990,-28
90200,AMETHYSTS,69,9998.5,9995,23,10002,-7
90200,STARFRUIT,69,4986.0,4983,4,4989,-23
90300,AMETHYSTS,69,10001.0,9998,3,10004,-2
90300,STARFRUIT,69,4986.0,4983,2,4989,-23
90400,AMETHYSTS,69,9999.0,9996,2,10002,-4
90400,STARFRUIT,69,4986.0,4983,8,4989,-28
90500,AMETHYSTS,69,10001.5,9998,8,10005,-26
90500,STARFRUIT,69,4986.5,4983,26,4990,-26
90600,AMETHYSTS,69,10000.0,9996,1,10004,-1
90600,STARFRUIT,69,4987.0,4984,1,4990,-23
90800,AMETHYSTS,69,10000.0,9995,25,10005,-25
90800,STARFRUIT,69,4987.5,4984,25,4991,-25
90900,AMETHYSTS,69,10000.0,9995,25,10005,-25
90900,STARFRUIT,69,4991.0,4990,1,4992,-25
91000,AMETHYSTS,69,10000.0,9995,30,10005,-30
91000,STARFRUIT,69,4990.5,4990,1,4991,-30
91100,AMETHYSTS,69,10000.0,9996,2,10004,-2
91100,STARFRUIT,69,4988.0,4985,23,4991,-2
91200,AMETHYSTS,69,9998.5,9995,22,10002,-2
91200,STARFRUIT,69,4988.5,4985,22,4992,-22
91300,AMETHYSTS,69,9998.5,9995,20,10002,-6
91300,STARFRUIT,69,4990.0,4987,3,4993,-20
91400,AMETHYSTS,69,10000.0,9996,1,10004,-1
91400,STARFRUIT,69,4990.0,4987,1,4993,-21
91500,AMETHYSTS,69,10001.5,9998,7,10005,-23
91500,STARFRUIT,69,4989.5,4986,23,4993,-23
91600,AMETHYSTS,69,10002.5,10000,2,10005,-27
91600,STARFRUIT,69,4991.0,4989,2,4993,-27
91700,AMETHYSTS,69,9997.0,9996,2,9998,-1
91700,STARFRUIT,69,4992.0,4991,1,4993,-30
91800,AMETHYSTS,69,10000.0,9995,26,10005,-26
91800,STARFRUIT,69,4992.0,4991,1,4993,-26
91900,AMETHYSTS,69,10001.0,10000,3,10002,-9
91900,STARFRUIT,69,4991.0,4989,3,4993,-30
92000,AMETHYSTS,69,10001.5,9998,7,10005,-28
92000,STARFRUIT,69,4987.5,4985,28,4990,-1
92100,AMETHYSTS,69,9996.5,9995,28,9998,-1
92100,STARFRUIT,69,4989.5,4986,28,4993,-28
92200,AMETHYSTS,69,10000.0,9996,1,10004,-1
92200,STARFRUIT,69,4990.0,4987,1,4993,-23
92300,AMETHYSTS,69,9997.0,9996,1,9998,-1
92300,STARFRUIT,69,4989.5,4986,26,4993,-26
92400,AMETHYSTS,69,10000.0,9996,2,10004,-2
92400,STARFRUIT,69,4989.5,4986,25,4993,-25
92500,AMETHYSTS,69,10000.0,9995,23,10005,-23
92500,STARFRUIT,69,4989.5,4986,23,4993,-23
92600,AMETHYSTS,69,10000.0,9996,1,10004,-1
92600,STARFRUIT,69,4992.5,4992,1,4993,-25
92700,AMETHYSTS,69,10003.0,10002,1,10004,-2
92700,STARFRUIT,69,4990.0,4987,4,4993,-29
92800,AMETHYSTS,69,10000.0,9996,2,10004,-2
92800,STARFRUIT,69,4989.0,4986,22,4992,-2
92900,AMETHYSTS,69,10001.0,9998,7,10004,-1
92900,STARFRUIT,69,4989.0,4986,1,4992,-27
93000,AMETHYSTS,69,10000.0,9995,20,10005,-20
93000,STARFRUIT,69,4989.0,4986,7,4992,-20
93100,AMETHYSTS,69,10000.0,9996,1,10004,-1
93100,STARFRUIT,69,4991.0,4990,3,4992,-22
93200,AMETHYSTS,69,9996.5,9995,21,9998,-1
93200,STARFRUIT,69,4987.5,4985,21,4990,-2
93300,AMETHYSTS,69,9998.5,9995,29,10002,-9
93300,STARFRUIT,69,4991.0,4990,1,4992,-29
93400,AMETHYSTS,69,9997.0,9996,2,9998,-3
93400,STARFRUIT,69,4988.5,4985,29,4992,-29
93500,AMETHYSTS,69,10002.0,10000,2,10004,-1
93500,STARFRUIT,69,4990.0,4989,2,4991,-6
93600,AMETHYSTS,69,10000.0,9996,2,10004,-2
93600,STARFRUIT,69,4990.0,4987,6,4993,-29
93700,AMETHYSTS,69,10003.0,10002,1,10004,-2
93700,STARFRUIT,69,4988.5,4985,25,4992,-25
93800,AMETHYSTS,69,9996.5,9995,30,9998,-1
93800,STARFRUIT,69,4989.0,4986,5,4992,-30
93900,AMETHYSTS,69,10000.0,9995,28,10005,-28
93900,STARFRUIT,69,4989.0,4986,3,4992,-28
94000,AMETHYSTS,69,10003.0,10002,4,10004,-1
94000,STARFRUIT,69,4988.5,4985,31,4992,-31
94100,AMETHYSTS,69,10000.0,9995,30,10005,-30
94100,STARFRUIT,69,4990.0,4987,3,4993,-30
94200,AMETHYSTS,69,9998.5,9995,22,10002,-7
94200,STARFRUIT,69,4989.5,4986,22,4993,-22
94300,AMETHYSTS,69,10003.0,10002,1,10004,-2
94300,STARFRUIT,69,4989.0,4986,1,4992,-26
94400,AMETHYSTS,69,10000.0,9995,29,10005,-29
94400,STARFRUIT,69,4988.5,4985,29,4992,-29
94500,AMETHYSTS,69,10000.0,9996,2,10004,-2
94500,STARFRUIT,69,4988.5,4985,25,4992,-25
94600,AMETHYSTS,69,10001.5,9998,2,10005,-22
94600,STARFRUIT,69,4988.5,4985,22,4992,-22
94700,AMETHYSTS,69,10003.0,10002,1,10004,-1
